,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
541,IcariaEditorial,"FantovaFernando, IcariaEditorial","RT @FantovaFernando: Arquitecturas del cuidado. Hacia un envejecimiento activista
@IcariaEditorial 
#Cohousing #ViviendaColaborativa 
https…",True,Barcelona,"Arquitecturas del cuidado Hacia un envejecimiento activista
 
Cohousing ViviendaColaborativa 
https…",0.4939
542,bechoch,Newtral,"@Newtral Múltiples estudios científicos revelan cada año que fumar acelera el proceso de envejecimiento del cerebro, afecta al esperma y al óvulo, provoca asma, bronquitis, cáncer y muerte, pero ni Newtral ni Lo País alertan de que el tabaco se vende en los estancos... https://t.co/HCrJerHzg2",False,,Múltiples estudios científicos revelan cada año que fumar acelera el proceso de envejecimiento del cerebro afecta al esperma y al óvulo provoca asma bronquitis cáncer y muerte pero ni Newtral ni Lo País alertan de que el tabaco se vende en los estancos,-0.3291
543,SielBleuEspana,,"Haz que su pasado joven, siga estando presente 👴👵💙💪

#actividadfísica #actividadfisicaysalud #actividadfisicaadaptada #actividadfisicaydeporte #actividadfisicaparalasalud #actividadfísica #personasmayores #envejecimientoactivo #envejecimientosaludable #fuerza https://t.co/KqRDjgWV4p",False,España,"Haz que su pasado joven siga estando presente 

actividadfísica actividadfisicaysalud actividadfisicaadaptada actividadfisicaydeporte actividadfisicaparalasalud actividadfísica personasmayores envejecimientoactivo envejecimientosaludable fuerza",0.0
544,ana shvzor,,El envejecimiento se mide en la cantidad de omeprazol que tomas a la semana,False,"Delicias, Chihuahua",El envejecimiento se mide en la cantidad de omeprazol que tomas a la semana,0.0
545,Jaguilam2003,SputnikMundo,Revelan 3 etapas del envejecimiento: ¿ya estás en alguna? https://t.co/9sdYY4qRCL vía @SputnikMundo,False,Cali Colombia,Revelan 3 etapas del envejecimiento ¿ya estás en alguna  vía,0.0
546,burgosconecta,,Inmigración para frenar el envejecimiento de Castilla y León https://t.co/jEfMnEybe7,False,Burgos,Inmigración para frenar el envejecimiento de Castilla y León,0.0
547,FrancescTano,"Alter Ego777, 20m","RT @Alter_Ego777: El FMI cree que la longevidad es ""un riesgo financiero"" y sugiere bajar las pensiones via @20m https://t.co/EJvdCsqGKG",True,Around the world,El FMI cree que la longevidad es un riesgo financiero y sugiere bajar las pensiones via,-0.5106
548,Marlenisima ,seba andrade77,RT @seba_andrade77: Hay fotos que tienen un pésimo envejecimiento y esta: https://t.co/TGijRh98JR,True,,Hay fotos que tienen un pésimo envejecimiento y esta,-0.5423
549,javimarcos7,,"“Joaquín ha trascendido la historia del #Betis para ocupar un puesto de honor en la del fútbol nacional. Su longevidad le ha convertido en el futbolista con más victorias de LaLiga (217) sin haber pertenecido a Madrid, Barcelona o Atlético.”  https://t.co/Ed5zAeYYqR",False,Madrid,“Joaquín ha trascendido la historia del Betis para ocupar un puesto de honor en la del fútbol nacional Su longevidad le ha convertido en el futbolista con más victorias de LaLiga 217 sin haber pertenecido a Madrid Barcelona o Atlético”,0.8016
550,joserra1970,,El envejecimiento no es sólo decadencia. Es crecimiento.,False,"Ciudad Real, España",El envejecimiento no es sólo decadencia Es crecimiento,0.5938
551,MariaAbadMendez,"mcollado CHUS, genotipia, LongevityWF",RT @mcollado_CHUS: Hoy en @genotipia publican una entrevista que me hicieron cuando asistí al @LongevityWF de Valencia para hablar de #Sene…,True,"Barcelona, España",Hoy en  publican una entrevista que me hicieron cuando asistí al  de Valencia para hablar de Sene…,0.0
552,IAAMEH,,"¡Buen día! Por un envejecimiento saludable hoy las Unidades Móviles Gerontológicas visitan El Espíritu, localidad del municipio de #ixmiquilpan. Asiste, recuerda que todos los servicios son integrales y gratuitos. https://t.co/2kRslkPcIR",False,Pachuca,¡Buen día Por un envejecimiento saludable hoy las Unidades Móviles Gerontológicas visitan El Espíritu localidad del municipio de ixmiquilpan Asiste recuerda que todos los servicios son integrales y gratuitos,0.8225
553,Lecturas24H,,"⚡️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/NoBIjdlDea",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
554,GomezceronJ,leondeacoyapa,"RT @leondeacoyapa: Algunas personas escriben tuits enojadas. Tomelo con humor. Recuerde que la risa previene el infarto, facilita la digest…",True,,Algunas personas escriben tuits enojadas Tomelo con humor Recuerde que la risa previene el infarto facilita la digest…,0.3182
555,212Mx,,"😲 🍻 Cerveza contiene ingredientes para evitar el envejecimiento: estudio
https://t.co/NuqlSXeGjI https://t.co/ubKR6otWLD",False,México,Cerveza contiene ingredientes para evitar el envejecimiento estudio,0.0258
556,PedrosaArias,"villegas josepm, ed Creativo",RT @villegas_josepm: El envejecimiento de la población y el riesgo de la dependencia https://t.co/b9MyUXnpMn via @ed_Creativo,True,,El envejecimiento de la población y el riesgo de la dependencia  via,-0.2732
557,ELCOLLAZO,"mcollado CHUS, genotipia, LongevityWF",RT @mcollado_CHUS: Hoy en @genotipia publican una entrevista que me hicieron cuando asistí al @LongevityWF de Valencia para hablar de #Sene…,True,,Hoy en  publican una entrevista que me hicieron cuando asistí al  de Valencia para hablar de Sene…,0.0
558,silvabeltrand,leondeacoyapa,"RT @leondeacoyapa: Algunas personas escriben tuits enojadas. Tomelo con humor. Recuerde que la risa previene el infarto, facilita la digest…",True,,Algunas personas escriben tuits enojadas Tomelo con humor Recuerde que la risa previene el infarto facilita la digest…,0.3182
559,Ignacio94B,JeniGiornalista,"@JeniGiornalista Lo que le paso factura a comunicaciones es la longevidad de sus jugadores, y Tapia que coloca a sus amigos a jugar en posiciones no habituales solo para que jueguen.",False,,Lo que le paso factura a comunicaciones es la longevidad de sus jugadores y Tapia que coloca a sus amigos a jugar en posiciones no habituales solo para que jueguen,0.7845
560,RubnFarfn2,BBNEspanol,RT @BBNEspanol: En la próxima hora escucha Visión para Vivir. Aprendemos con la serie: Fortaleciendo sus Valores. Hoy el tema Fortaleciendo…,True,En el corazon de Dios..!!..,En la próxima hora escucha Visión para Vivir Aprendemos con la serie Fortaleciendo sus Valores Hoy el tema Fortaleciendo…,0.7184
561,Igor XIV,sickleventisca ,@sickleventisca_ No soy partidario de los tatuajes porque tienen una longevidad muy limitada... si lo haces que sea pequeño (es sólo mi opinión),False,Bizkaia/Gipuzkoa,No soy partidario de los tatuajes porque tienen una longevidad muy limitada si lo haces que sea pequeño es sólo mi opinión,-0.4862
562,Tuitores,,🔥 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/pwPqKy8wZK,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
563,PosgradosUNDAV,,"Compartimos la entrevista radial realizada a la Dra. Gladys Renzi, Directora de la Especialización en Envejecimiento Activo y Saludable de los Adultos Mayores. 
Gracias Diego de https://t.co/8KcpLaWGwY por el espacio

Personalmente Polìtico 13 https://t.co/suzNACAIDx",False,"Avellaneda, Argentina","Compartimos la entrevista radial realizada a la Dra Gladys Renzi Directora de la Especialización en Envejecimiento Activo y Saludable de los Adultos Mayores 
Gracias Diego de  por el espacio

Personalmente Polìtico 13",0.8591
564,ApaDelgado88,"fersantullo, fabiannirv, RicMarenco, Gabrielhpereyra, CamilaBelloR","RT @fersantullo: @fabiannirv @RicMarenco @Gabrielhpereyra @CamilaBelloR Si son los mismos periodistas, deberían darles un premio a la longe…",True,"Canelones, Uruguay",Si son los mismos periodistas deberían darles un premio a la longe…,0.5106
565,genotipado,,📺 Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/CAue3WYth7,False,"Barcelona, Madrid, Galicia",Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
566,UltraTextual,,📌 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/oIZ2EdwzJJ,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
567,MariaCabadas,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ0LpPE",True,Cittá del Messico,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
568,cesar37sosa,BBNEspanol,RT @BBNEspanol: En la próxima hora escucha Visión para Vivir. Aprendemos con la serie: Fortaleciendo sus Valores. Hoy el tema Fortaleciendo…,True,"Guayaquil, Ecuador",En la próxima hora escucha Visión para Vivir Aprendemos con la serie Fortaleciendo sus Valores Hoy el tema Fortaleciendo…,0.7184
569,seba andrade77,,Hay fotos que tienen un pésimo envejecimiento y esta: https://t.co/TGijRh98JR,False,Kattegat,Hay fotos que tienen un pésimo envejecimiento y esta,-0.5423
570,Santy CE,genotipia,RT @genotipia: Manuel Collado: “Estamos empezando a ver resultados espectaculares que apuntan a la posibilidad de incidir sobre el envejeci…,True,Argentina - La Plata,Manuel Collado “Estamos empezando a ver resultados espectaculares que apuntan a la posibilidad de incidir sobre el envejeci…,0.0
571,LibreriaALIBRI,"MontseCeldran, alianza ed, LibreriaALIBRI","RT @MontseCeldran: Gran acogida y presentación del libro ""Desarrollo adulto y envejecimiento"" de la @alianza_ed en la @LibreriaALIBRI de Ba…",True,Barcelona (Spain),Gran acogida y presentación del libro Desarrollo adulto y envejecimiento de la  en la  de Ba…,0.7964
572,napatorres,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ0LpPE",True,México,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
573,3718metros,,📺 Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/RzxhcZiboh,False,Tenerife,Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
574,NotaVeraz,,📌 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/xozXPmVQU2,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
575,El Universal Mx,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ0LpPE",True,Centro de la Ciudad de México,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
576,hectorsalu2,VientuNordes,"@VientuNordes Tremendo envejecimiento de la población, abandono de la juventud, sin un plan integral serio y real por parte de nadie. Asturias se apaga y terminará en manos de especuladores.",False,,Tremendo envejecimiento de la población abandono de la juventud sin un plan integral serio y real por parte de nadie Asturias se apaga y terminará en manos de especuladores,-0.6017
577,MultiGaceta,,📌 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/2brX43UQOO,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
578,CarmenGades1,genotipia,RT @genotipia: Manuel Collado: “Estamos empezando a ver resultados espectaculares que apuntan a la posibilidad de incidir sobre el envejeci…,True,,Manuel Collado “Estamos empezando a ver resultados espectaculares que apuntan a la posibilidad de incidir sobre el envejeci…,0.0
579,dave quinta,napocornejo,"RT @napocornejo: Hoy en cosas que ya se saben pero que se siguen confirmando:

El estrés acelera el envejecimiento. El estres emocional o l…",True,El Salvador,"Hoy en cosas que ya se saben pero que se siguen confirmando

El estrés acelera el envejecimiento El estres emocional o l…",-0.7579
580,Smiley83536434,leondeacoyapa,"RT @leondeacoyapa: Algunas personas escriben tuits enojadas. Tomelo con humor. Recuerde que la risa previene el infarto, facilita la digest…",True,,Algunas personas escriben tuits enojadas Tomelo con humor Recuerde que la risa previene el infarto facilita la digest…,0.3182
581,vaniagiovana,"RomoYerizim, NoSoyAngu,  alisonfavsal, camilarz ","@RomoYerizim @NoSoyAngu @_alisonfavsal @camilarz_ Todos los jabones en barra tienen sosa cáustica. A las marcas realmente no les importa tu piel, estos jabones quizás la harán lucir bien por un rato, pero después viene el envejecimiento prematuro, escamosis, milllium, paño y de más.",False,CUU,Todos los jabones en barra tienen sosa cáustica A las marcas realmente no les importa tu piel estos jabones quizás la harán lucir bien por un rato pero después viene el envejecimiento prematuro escamosis milllium paño y de más,0.0071
582,zaidagarro,diariodeastorga,"RT @diariodeastorga: El envejecimiento del parque móvil de la Comunidad incrementa el número de ITV un 10% en los últimos cinco años 
https…",True,"Ponferrada, España","El envejecimiento del parque móvil de la Comunidad incrementa el número de ITV un 10 en los últimos cinco años 
https…",0.3818
583,HManuelCampos,Geriatriamexico,"RT @Geriatriamexico: Los dispositivos tecnológicos pueden reforzar la seguridad de las #PersonasMayores. Por ejemplo, los sensores de movim…",True,"Campeche, México",Los dispositivos tecnológicos pueden reforzar la seguridad de las PersonasMayores Por ejemplo los sensores de movim…,0.34
584,megmegui,DianaPacios,"RT @DianaPacios: “Desde 1980, se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron. 
Es el equivalente a…",True,"Santa Rosa, La Pampa-ARGENTINA","“Desde 1980 se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron 
Es el equivalente a…",0.0
585,NanayaSushi,,Revelan 3 etapas del envejecimiento: ¿ya estás en alguna? #Notas #NanayaSushi  https://t.co/SkSBRD3dO9,False,Pestalozzi 1166 local C,Revelan 3 etapas del envejecimiento ¿ya estás en alguna Notas NanayaSushi,0.0
586,BBNEspanol,,En la próxima hora escucha Visión para Vivir. Aprendemos con la serie: Fortaleciendo sus Valores. Hoy el tema Fortaleciendo a las Personas: Actitudes equivocadas en cuanto a la envejecimiento - https://t.co/JCbZY80MWX https://t.co/UnxeH51MGt,False,,En la próxima hora escucha Visión para Vivir Aprendemos con la serie Fortaleciendo sus Valores Hoy el tema Fortaleciendo a las Personas Actitudes equivocadas en cuanto a la envejecimiento,0.4404
587,tomasverlein,,"Por cierto, 103 años él y 100 años Anne Buydens, su actual mujer.

Un estudio de longevidad ahí, por favor.",False,,"Por cierto 103 años él y 100 años Anne Buydens su actual mujer

Un estudio de longevidad ahí por favor",0.0
588,KevinChavez183,VTVcanal8,"RT @VTVcanal8: Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular

 #LealesAChávez #3MillonesDeMilicianos

h…",True,,"Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular

 LealesAChávez 3MillonesDeMilicianos

h…",0.0
589,gonzaloLadoA,teiknasocial,RT @teiknasocial: La longevidad se considera resultado de las condiciones de salud y nutrición y se expresa como esperanza de vida al nacer…,True,,La longevidad se considera resultado de las condiciones de salud y nutrición y se expresa como esperanza de vida al nacer…,0.0
590,gonzaloLadoA,teiknasocial,"RT @teiknasocial: El IDH es un índice global entre un valor mínimo de cero y un máximo de uno, que se calcula a partir de indicadores parci…",True,,El IDH es un índice global entre un valor mínimo de cero y un máximo de uno que se calcula a partir de indicadores parci…,0.34
591,fersantullo,"fabiannirv, RicMarenco, Gabrielhpereyra, CamilaBelloR","@fabiannirv @RicMarenco @Gabrielhpereyra @CamilaBelloR Si son los mismos periodistas, deberían darles un premio a la longevidad. Y a la criogenia: la periodista a la que estan agrediendo no parece que tenga 30.",False,,Si son los mismos periodistas deberían darles un premio a la longevidad Y a la criogenia la periodista a la que estan agrediendo no parece que tenga 30,0.0772
592,ZonaMediatica,,⚡️ ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/VzxrTLLCA1,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
593,NotaVeraz,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/oc3BgMGDF0",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
594,yenisoly,VTVcanal8,"RT @VTVcanal8: Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular

 #LealesAChávez #3MillonesDeMilicianos

h…",True,,"Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular

 LealesAChávez 3MillonesDeMilicianos

h…",0.0
595,keren eromero,napocornejo,"RT @napocornejo: Hoy en cosas que ya se saben pero que se siguen confirmando:

El estrés acelera el envejecimiento. El estres emocional o l…",True,El Salvador,"Hoy en cosas que ya se saben pero que se siguen confirmando

El estrés acelera el envejecimiento El estres emocional o l…",-0.7579
596,Reportes24H,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/gVEdYncoxQ",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
597,LuzAdrianaLargo,Geriatriamexico,"RT @Geriatriamexico: Los dispositivos tecnológicos pueden reforzar la seguridad de las #PersonasMayores. Por ejemplo, los sensores de movim…",True,COLOMBIA.,Los dispositivos tecnológicos pueden reforzar la seguridad de las PersonasMayores Por ejemplo los sensores de movim…,0.34
598,gnlt07,leondeacoyapa,"RT @leondeacoyapa: Algunas personas escriben tuits enojadas. Tomelo con humor. Recuerde que la risa previene el infarto, facilita la digest…",True,,Algunas personas escriben tuits enojadas Tomelo con humor Recuerde que la risa previene el infarto facilita la digest…,0.3182
599,ArggSelfcare,,"☁️Retrasa el envejecimiento: Posee antioxidantes que fortalecen las células de la piel y ayudan a regenerar tejidos. Además, disimula las líneas de expresión.
 ☁️Elimina impurezas: Limpia profundamente controlando el exceso de grasa y la suciedad acumulada en los poros.",False,,"Retrasa el envejecimiento Posee antioxidantes que fortalecen las células de la piel y ayudan a regenerar tejidos Además disimula las líneas de expresión
 Elimina impurezas Limpia profundamente controlando el exceso de grasa y la suciedad acumulada en los poros",0.3818
600,jsdemontfort,"MontseCeldran, alianza ed, LibreriaALIBRI","RT @MontseCeldran: Gran acogida y presentación del libro ""Desarrollo adulto y envejecimiento"" de la @alianza_ed en la @LibreriaALIBRI de Ba…",True,Barcelona,Gran acogida y presentación del libro Desarrollo adulto y envejecimiento de la  en la  de Ba…,0.7964
601,mcollado CHUS,"genotipia, LongevityWF",Hoy en @genotipia publican una entrevista que me hicieron cuando asistí al @LongevityWF de Valencia para hablar de #Senescencia y #Envejecimiento https://t.co/HschZiWDt8,False,Santiago de Compostela,Hoy en  publican una entrevista que me hicieron cuando asistí al  de Valencia para hablar de Senescencia y Envejecimiento,0.0
602,competicato,nrtglzz,RT @nrtglzz: cada día k pasa en el q trabajas d cara al público estás mas cerca del envejecimiento prematuro,True,Barcelona.,cada día k pasa en el q trabajas d cara al público estás mas cerca del envejecimiento prematuro,0.0
603,LosArticulistas,,📌 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/6xrswhYnkz,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
604,ainho infoedita,"alfbohorquez1, seggeriatria, FENnutricion","RT @alfbohorquez1: La @seggeriatria y la @FENnutricion, presentan el “Libro Blanco de la #Nutrición de las #PersonasMayores en España”. El…",True,,La  y la  presentan el “Libro Blanco de la Nutrición de las PersonasMayores en España” El…,0.0
605,LiliaFarina,DianaPacios,"RT @DianaPacios: “Desde 1980, se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron. 
Es el equivalente a…",True,,"“Desde 1980 se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron 
Es el equivalente a…",0.0
606,InterDifusion,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/lyZS4HvHP4",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
607,sboteroc,AE Yamin,RT @AE_Yamin: Falta evidencia científica para esta terapia que se ofrecerá en una clínica en Bogotá por un USD 1 millón supuestamente para…,True,,Falta evidencia científica para esta terapia que se ofrecerá en una clínica en Bogotá por un USD 1 millón supuestamente para…,-0.3182
608,BreydaVillegas,Mayoresdehoy,RT @Mayoresdehoy: Datos sobre el envejecimiento en México https://t.co/gE3zA9yLTx https://t.co/vxcNMFbkDn,True,Coro-Falcón,Datos sobre el envejecimiento en México,0.0
609,Difusion365,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/9bhHDI06Ut",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
610,AE Yamin,emilylmullin,Falta evidencia científica para esta terapia que se ofrecerá en una clínica en Bogotá por un USD 1 millón supuestamente para 'revertir el envejecimiento'. Scientists Dodge FDA to Offer a $1 Million Anti-Aging Treatment in Colombia by @emilylmullin https://t.co/GBHTIcTPCb https://t.co/ALrqp46JZ0,False,Cambridge/Boston,Falta evidencia científica para esta terapia que se ofrecerá en una clínica en Bogotá por un USD 1 millón supuestamente para revertir el envejecimiento Scientists Dodge FDA to Offer a 1 Million AntiAging Treatment in Colombia by,-0.3182
611,ferrerodu,"VicepresidenRM, fundacionfade",RT @VicepresidenRM: Renovamos nuestro compromiso con @fundacionfade para que los voluntarios sigan ayudando y alegrando la vida a nuestros…,True,,Renovamos nuestro compromiso con  para que los voluntarios sigan ayudando y alegrando la vida a nuestros…,0.7964
612,LaPublicacion,,⚡️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/OPCEek1vPX,False,"Madrid, Comunidad de Madrid",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
613,hoycyl com,,"El colectivo de inmigrantes puede frenar el envejecimiento: Llegan a Castilla y León con 27 años frente a los casi 48 de la media de edad autonómica
https://t.co/LO2HvuPsCp",False,"Valladolid, España",El colectivo de inmigrantes puede frenar el envejecimiento Llegan a Castilla y León con 27 años frente a los casi 48 de la media de edad autonómica,0.0
614,consuelo palau,TeActualizas,"RT @TeActualizas: ⚡️ ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/wXlIoxWUui",True,"Fuengirola, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
615,Datos365,,"⚡️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/hJuUMGYbp8",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
616,GerontologiaUb,"MontseCeldran, alianza ed, LibreriaALIBRI","RT @MontseCeldran: Gran acogida y presentación del libro ""Desarrollo adulto y envejecimiento"" de la @alianza_ed en la @LibreriaALIBRI de Ba…",True,,Gran acogida y presentación del libro Desarrollo adulto y envejecimiento de la  en la  de Ba…,0.7964
617,MasterPsicoger1,"MontseCeldran, alianza ed, LibreriaALIBRI","RT @MontseCeldran: Gran acogida y presentación del libro ""Desarrollo adulto y envejecimiento"" de la @alianza_ed en la @LibreriaALIBRI de Ba…",True,,Gran acogida y presentación del libro Desarrollo adulto y envejecimiento de la  en la  de Ba…,0.7964
618,RotaDatos,,📌 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/OlQXLikk4Z,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
619,TeActualizas,,"⚡️ ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/wXlIoxWUui",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
620,ClubEditorial,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/R9oHJX4Ss3",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
621,luciapitt,"enperspectivauy, ggraymolina","RT @enperspectivauy: @ggraymolina Gray: ""Uruguay subió su nivel de desarrollo humano, primero en los años 90 en lo relativo a acceso a la s…",True,"Montevideo, Uruguay",Gray Uruguay subió su nivel de desarrollo humano primero en los años 90 en lo relativo a acceso a la s…,0.0
622,MontseCeldran,"alianza ed, LibreriaALIBRI","Gran acogida y presentación del libro ""Desarrollo adulto y envejecimiento"" de la @alianza_ed en la @LibreriaALIBRI de Barcelona! https://t.co/QZ1RYHHcP3 https://t.co/fBBJb3ZRbW",False,Barcelona,Gran acogida y presentación del libro Desarrollo adulto y envejecimiento de la  en la  de Barcelona,0.7964
623,FarmatenSpain,,"¿Conoces Bioderma Photoderm Max Compact SPF 50+? 🌞 

Este producto ha sido ideado para una conseguir una protección mineral de calidad frente a los rayos UVA y UVB y para evitar el envejecimiento cutáneo prematuro o las manchas 👆 https://t.co/63nLbIizql https://t.co/aGwobd70yl",False,San Cristóbal de la Laguna,"¿Conoces Bioderma Photoderm Max Compact SPF 50  

Este producto ha sido ideado para una conseguir una protección mineral de calidad frente a los rayos UVA y UVB y para evitar el envejecimiento cutáneo prematuro o las manchas",0.0258
624,jakketona,nrtglzz,RT @nrtglzz: cada día k pasa en el q trabajas d cara al público estás mas cerca del envejecimiento prematuro,True,,cada día k pasa en el q trabajas d cara al público estás mas cerca del envejecimiento prematuro,0.0
625,ZulayRo95864749,VTVcanal8,"RT @VTVcanal8: Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular

 #LealesAChávez #3MillonesDeMilicianos

h…",True,,"Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular

 LealesAChávez 3MillonesDeMilicianos

h…",0.0
626,DatoAlMinuto,,⚡️ ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/Rp94NrGEsb,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
627,InfoLecturas,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/ypjaHYZ37v",False,"Valencia, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
628,droscargaona,,"Las manos🤚son una zona de nuestro cuerpo que muchas veces descuidamos, esta zona también presenta signos de envejecimiento las cuales son #manchas adelgazamiento de la piel, mayor apariencia venosa y de tendones y en… https://t.co/bnxp8gtzor",False,Cali - Colombia,Las manosson una zona de nuestro cuerpo que muchas veces descuidamos esta zona también presenta signos de envejecimiento las cuales son manchas adelgazamiento de la piel mayor apariencia venosa y de tendones y en…,-0.0534
629,jvlianvs,KaisserXose,"RT @KaisserXose: Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/77ju1YzQ67 vía @materia_cienc…",True,,Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad  vía …,0.0
630,rchmo,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ0LpPE",True,,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
631,ebuloz,"DocNewsSalud, SERMEF es",RT @DocNewsSalud: La @SERMEF_es ha alertado de que España está ante una crisis inminente de #discapacidad que viene motivada por el aumento…,True,Barcelona,La  ha alertado de que España está ante una crisis inminente de discapacidad que viene motivada por el aumento…,-0.7351
632,Cachimbaso,leondeacoyapa,"RT @leondeacoyapa: Algunas personas escriben tuits enojadas. Tomelo con humor. Recuerde que la risa previene el infarto, facilita la digest…",True,,Algunas personas escriben tuits enojadas Tomelo con humor Recuerde que la risa previene el infarto facilita la digest…,0.3182
633,Tuiterricolas,,⚡️ Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/4ZLcqrhK3d,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
634,ElIlustrativo,,"⚡️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/5GjEmKl3fk",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
635,ZonaMediatica,,📌 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/SGG1u4FcGC,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
636,InfoTextual,,📌 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/2E1Fq7XfKI,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
