,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
507,SuperStereoMID,,La miel es un ingrediente esencial para combatir los signos del envejecimiento.... https://t.co/QLwxz8KmTP,False,"Mérida, Yucatán",La miel es un ingrediente esencial para combatir los signos del envejecimiento,-0.34
508,infosalus com,,"Consiguen revertir la demencia en ratones. 

✔ Aunque es un pequeño avance, los investigadores califican el hallazgo de ""muy, muy optimista"". 

✔Y van más allá, afirman que  se puede ""revertir el envejecimiento cerebral"".

https://t.co/aRbrK9gXhT",False,,"Consiguen revertir la demencia en ratones 

 Aunque es un pequeño avance los investigadores califican el hallazgo de muy muy optimista 

Y van más allá afirman que  se puede revertir el envejecimiento cerebral",0.4351
509,evaladezmichel,Foro TV,"RT @Foro_TV: #LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento: estudio
https://t.co/n4K1hrBYzh https://t.co/Rvvw972z…",True,,"LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento estudio
 …",0.0258
510,SalemPot,Geriatriamexico,"RT @Geriatriamexico: Una de cada seis #PersonasMayores sufre algún tipo de #maltrato, una cifra superior a las estimaciones anteriores y qu…",True,,Una de cada seis PersonasMayores sufre algún tipo de maltrato una cifra superior a las estimaciones anteriores y qu…,-0.8074
511,Con 5 Sentidos,,☀️ ¿Cuál es el secreto de la longevidad de las tortugas?... https://t.co/WJPyoUNe7H,False,aquí y ahora,¿Cuál es el secreto de la longevidad de las tortugas,0.0
512,TribunaLujan,,Boto: “Vamos a sacar a la ciudad de este envejecimiento que tiene”: https://t.co/IawLVpoFMA https://t.co/QDFwnzN2tt,False,,Boto “Vamos a sacar a la ciudad de este envejecimiento que tiene”,0.0
513,luismalegre,GenudT,"RT @GenudT: Gran noticia! Nuestro proyecto ""Impacto del sedentarismo, obesidad y actividad física en el envejecimiento vasculocerebral desd…",True,"Toledo, Spain",Gran noticia Nuestro proyecto Impacto del sedentarismo obesidad y actividad física en el envejecimiento vasculocerebral desd…,0.6249
514,diario24horas,,"🍻 La cerveza tiene grandes beneficios para la juventud 
 https://t.co/CXO96BoUyj",False,México,La cerveza tiene grandes beneficios para la juventud,0.7717
515,LorcaManoli,GrandesAmigos  ,RT @GrandesAmigos__: Que una persona mayor pueda seguir ejerciendo sus derechos a veces pende de un simple ascensor. O de una urbanización…,True,,Que una persona mayor pueda seguir ejerciendo sus derechos a veces pende de un simple ascensor O de una urbanización…,0.0
516,NetPress Inc,,☀️ ¿Cuál es el secreto de la longevidad de las tortugas?... https://t.co/TaoH7H2YB0,False,Worldwide,¿Cuál es el secreto de la longevidad de las tortugas,0.0
517,LuvianoIleana,VicM RodriguezM,"RT @VicM_RodriguezM: Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad

Un proyecto que estudia el ADN de per…",True,,"Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad

Un proyecto que estudia el ADN de per…",0.0
518,veroquiroz2000,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza. 

#ExperienciaYResultado…",True,,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza 

ExperienciaYResultado…",0.4019
519,femeninacansada,felipeisidro13,"RT @felipeisidro13: EJERCICIO&amp;ENVEJECIMIENTO
Desgaste de TELÓMEROS, inestabilidad genómica, alteraciones epigenéticas, pérdida de proteosta…",True,Pamplona,"EJERCICIOampENVEJECIMIENTO
Desgaste de TELÓMEROS inestabilidad genómica alteraciones epigenéticas pérdida de proteosta…",-0.3182
520,SatinesLament,,O es acaso un dato de envejecimiento :'v?,False,Forever in Neverland,O es acaso un dato de envejecimiento v,0.0
521,DIFMunicipalSLP,"navaslp, SLPMunicipio","#DIFMunicipal #SLP,  Trabajamos con la firme convicción de promover acciones que garanticen el alcance de un envejecimiento saludable y activo en nuestra población. 
#UnCorazón que #SuenaFuerte.

https://t.co/bCWo30EBjL

@navaslp @SLPMunicipio",False,"San Luis Potosí, SLP, México","DIFMunicipal SLP  Trabajamos con la firme convicción de promover acciones que garanticen el alcance de un envejecimiento saludable y activo en nuestra población 
UnCorazón que SuenaFuerte",0.8625
522,ManuelJGarciaG2,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
523,la estanquera ,,🍁 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/gpGnvnKyiZ,False,"Manresa, Barcelona",El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
524,mer barajas,,Por primera vez la pirámide demográfica se invierte. El ritmo de envejecimiento es en todo el mundo del 150% https://t.co/DTmPe97dhL,False,"Madrid, Comunidad de Madrid",Por primera vez la pirámide demográfica se invierte El ritmo de envejecimiento es en todo el mundo del 150,0.0
525,Mirene27253974,JoeTab1944,"@JoeTab1944 Ya ganaste si eso quieres:
1. Cn PROTOCOLO ACOPLE ILEGAL.
2. Cn desgastes varios debido a envejecimiento molecular del material/sistema x efectos fco/qcos varios incontrolables en tpo.
3. FFAA no matan ahora xq mataron antes.

LO ASEGURA UN ING CHISPITA... DIOS NOS SALVE!!!",False,"Concepción, Chile","Ya ganaste si eso quieres
1 Cn PROTOCOLO ACOPLE ILEGAL
2 Cn desgastes varios debido a envejecimiento molecular del materialsistema x efectos fcoqcos varios incontrolables en tpo
3 FFAA no matan ahora xq mataron antes

LO ASEGURA UN ING CHISPITA DIOS NOS SALVE",0.7007
526,trigorosa,,"#Repost donserapio
• • • • • •
Día internacional de los Derechos Humanos, y junto a la Fundación derechosmayores #donserapio se hace presente. #derechoshumanos #personasmayores #AdultosMayores https://t.co/t8HsSyLeke",False,Chile,"Repost donserapio
• • • • • •
Día internacional de los Derechos Humanos y junto a la Fundación derechosmayores donserapio se hace presente derechoshumanos personasmayores AdultosMayores",0.0
527,trigorosa,,"#Repost donserapio
• • • • • •
Pensiones dignas para l@s Adultos Mayores AHORA .- #donSerapio #nomásabusos #KarloFerdon #adultomayor #ancianos #personasmayores https://t.co/oGlVFhVEse",False,Chile,"Repost donserapio
• • • • • •
Pensiones dignas para l Adultos Mayores AHORA  donSerapio nomásabusos KarloFerdon adultomayor ancianos personasmayores",0.0
528,trigorosa,,"#Repost donserapio
• • • • • •
El futuro de nuestros Adultos Mayores es ahora! .- #donSerapio #pensionesdignas #adultomayor #personasmayores #granparents #Chile #chilegran #AdultosMayores https://t.co/Wc5xUyvEvP",False,Chile,"Repost donserapio
• • • • • •
El futuro de nuestros Adultos Mayores es ahora  donSerapio pensionesdignas adultomayor personasmayores granparents Chile chilegran AdultosMayores",0.0
529,Fruit31832709,almanimal2019,"@almanimal2019 La naturaleza és sabia.
La diferencia entre una familia y la otra, es que normalmente los pobres tienen menos posibilidades de supervivencia, supongo qué será por eso, aun qué seguramente no somos conscientes
https://t.co/fk0WneFWud",False,,"La naturaleza és sabia
La diferencia entre una familia y la otra es que normalmente los pobres tienen menos posibilidades de supervivencia supongo qué será por eso aun qué seguramente no somos conscientes",0.4417
530,angalln,"AbogSinCorbata, hecmiran",@AbogSinCorbata @hecmiran no  consideran el alcance potencial o la longevidad  de lo que está pasando con lo que están publicando..,False,,no  consideran el alcance potencial o la longevidad  de lo que está pasando con lo que están publicando,0.0258
531,BayleyJorge,"Andresabt, Municipio CH",RT @Andresabt: Estamos en el cierre del Taller para Adultos Mayores “ Abiertamente” que llevo adelante el @Municipio_CH fomentando el Envej…,True,"Montevideo, Uruguay",Estamos en el cierre del Taller para Adultos Mayores “ Abiertamente” que llevo adelante el  fomentando el Envej…,0.5267
532,esteban c9,"hejala1974, adricarpibanez, edufeiok","@hejala1974 @adricarpibanez @edufeiok Hay varios libros sobre envejecimiento saludable y activo, además, al reducirse la población trabajadora en actividad y aumentar el número de los Ni Ni los fondos jubilatorios se vuelven insuficientes sumado a que de ahí se tomaba dinero y se lo destinaba a otros pagos",False,Santa Fe ,Hay varios libros sobre envejecimiento saludable y activo además al reducirse la población trabajadora en actividad y aumentar el número de los Ni Ni los fondos jubilatorios se vuelven insuficientes sumado a que de ahí se tomaba dinero y se lo destinaba a otros pagos,0.7906
533,soniasimmons18,"HugoSantaromita, nayibbukele","RT @HugoSantaromita: Si El Salvador eligió a un millennial como presidente, a @nayibbukele, ¿porqué no se hace eso mismo en el resto de #La…",True,,Si El Salvador eligió a un millennial como presidente a  ¿porqué no se hace eso mismo en el resto de La…,0.0
534,PaulaJaen9,fabianpenat,RT @fabianpenat: Desde #ElGobiernoDeTodos impulsamos acciones coordinadas con gobiernos locales para mejorar la calidad de vida de nuestros…,True,,Desde ElGobiernoDeTodos impulsamos acciones coordinadas con gobiernos locales para mejorar la calidad de vida de nuestros…,0.6705
535,PatriciaGMtz1,VicM RodriguezM,"RT @VicM_RodriguezM: Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad

Un proyecto que estudia el ADN de per…",True,"Cd. Valles, SLP, México ","Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad

Un proyecto que estudia el ADN de per…",0.0
536,cartamarciana,elbotiquinmx,RT @elbotiquinmx: Esto las convierte en una fuente perfecta para luchar contra el envejecimiento. https://t.co/r055SET8OR,True,"Colima, México",Esto las convierte en una fuente perfecta para luchar contra el envejecimiento,0.296
537,arturopeme,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza.  

#ExperienciaYResultad…",True,,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza  

ExperienciaYResultad…",0.4019
538,arturopeme,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza. 

#ExperienciaYResultado…",True,,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza 

ExperienciaYResultado…",0.4019
539,Cinthia 2233,"Andresabt, Municipio CH",RT @Andresabt: Estamos en el cierre del Taller para Adultos Mayores “ Abiertamente” que llevo adelante el @Municipio_CH fomentando el Envej…,True,"Montevideo, Uruguay",Estamos en el cierre del Taller para Adultos Mayores “ Abiertamente” que llevo adelante el  fomentando el Envej…,0.5267
540,CarlosB26041985,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,Cuba,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
541,elimerrill2,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza.  

#ExperienciaYResultad…",True,,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza  

ExperienciaYResultad…",0.4019
542,elimerrill2,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza. 

#ExperienciaYResultado…",True,,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza 

ExperienciaYResultado…",0.4019
543,Ghostface,"albertocastulo, Pink, Pink","@albertocastulo @Pink Nótese que si hicieras un top de la década pasada, @Pink también estaría ahí. Destaco su longevidad, lo importante no es llegar sino mantenerse y ella permanece y permanece.",False,"Culiacán, Sinaloa, México",Nótese que si hicieras un top de la década pasada  también estaría ahí Destaco su longevidad lo importante no es llegar sino mantenerse y ella permanece y permanece,0.3534
544,Fred atar,infosalus com,"RT @infosalus_com: Una dieta saludable ralentiza el envejecimiento celular

https://t.co/Q72oi6zUNI",True,Huánuco,Una dieta saludable ralentiza el envejecimiento celular,0.4019
545,ArturJim1599,,Cerveza contiene ingredientes para evitar el envejecimiento: estudio https://t.co/6B2RmgW3Je,False,"Colima, México",Cerveza contiene ingredientes para evitar el envejecimiento estudio,0.0258
546,HugoSantaromita,nayibbukele,"Si El Salvador eligió a un millennial como presidente, a @nayibbukele, ¿porqué no se hace eso mismo en el resto de #Latam? Hay una brecha enorme entre las exigencias de los nuevos votantes y el envejecimiento de los gobiernos actuales en la región. Hay que romper paradigmas.",False,,Si El Salvador eligió a un millennial como presidente a  ¿porqué no se hace eso mismo en el resto de Latam Hay una brecha enorme entre las exigencias de los nuevos votantes y el envejecimiento de los gobiernos actuales en la región Hay que romper paradigmas,0.3182
547,emsg06,,"Vi Frozen II está genial, aunque creo que es demasiado deep para niños...supongo que puede ser una manera de introducir el tema de la muerte, el envejecimiento, la madurez ... los struggles de ser adulto y las relaciones interpersonales. También Samantha. https://t.co/VabBIkkwA6",False,Panama,Vi Frozen II está genial aunque creo que es demasiado deep para niñossupongo que puede ser una manera de introducir el tema de la muerte el envejecimiento la madurez  los struggles de ser adulto y las relaciones interpersonales También Samantha,-0.3182
548,michcoriv,Geriatriamexico,"RT @Geriatriamexico: El #maltrato a las #PersonasMayores puede consistir en actos que les causan daño o sufrimiento, o bien la falta de med…",True,México,El maltrato a las PersonasMayores puede consistir en actos que les causan daño o sufrimiento o bien la falta de med…,-0.836
549,ManuelPrezRodr8,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,"La Habana, Cuba","CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
550,YohanAl76583702,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
551,CosmeticsKary,,#art #lips Mei Yan Qiong Crema Aclaradora y Reafirmante Suave Anti-envejecimiento anti arrugas ácido hialurónico https://t.co/osSzBYErhb https://t.co/6XPC7pS4mS,False,,art lips Mei Yan Qiong Crema Aclaradora y Reafirmante Suave Antienvejecimiento anti arrugas ácido hialurónico,0.0
552,LzaroYoan1,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
553,Irais81564936,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza. 

#ExperienciaYResultado…",True,,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza 

ExperienciaYResultado…",0.4019
554,delmysuramaaf,VicM RodriguezM,"RT @VicM_RodriguezM: Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad

Un proyecto que estudia el ADN de per…",True,,"Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad

Un proyecto que estudia el ADN de per…",0.0
555,Ernesto96146808,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
556,infosalus com,,"Una dieta saludable ralentiza el envejecimiento celular

https://t.co/Q72oi6zUNI",False,,Una dieta saludable ralentiza el envejecimiento celular,0.4019
557,JoseGonzalezZe1,"AleSanchezdeM, Diana Berumen","@AleSanchezdeM @Diana_Berumen Sobre todo, que es un movimiento pagado por lo menos a las ""líderes"", con el objetivo de diezmar la población en Latinoamérica, y si hubiera tiempo(que no lo habrá), llegar a una situación similar a la europea, dónde es evidente el envejecimiento de esos países.",False,estado de mexico,Sobre todo que es un movimiento pagado por lo menos a las líderes con el objetivo de diezmar la población en Latinoamérica y si hubiera tiempoque no lo habrá llegar a una situación similar a la europea dónde es evidente el envejecimiento de esos países,0.0
558,SindicatoJoe,,"🎯 Grandes avances en la lucha contra el cáncer, la diabetes, la demencia y otras enfermedades provocadas por el envejecimiento celular... https://t.co/mOEly3uzMp",False,Barcelona,Grandes avances en la lucha contra el cáncer la diabetes la demencia y otras enfermedades provocadas por el envejecimiento celular,-0.7906
559,ale san 0680,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza. 

#ExperienciaYResultado…",True,Ciudad De México,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza 

ExperienciaYResultado…",0.4019
560,ale san 0680,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza.  

#ExperienciaYResultad…",True,Ciudad De México,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza  

ExperienciaYResultad…",0.4019
561,MariaRuthHM,SecEducaCundi,"RT @SecEducaCundi: Para la disminución de la pobreza  trabajamos en programas de acceso a vivienda, servicios públicos, salud, protección a…",True,,Para la disminución de la pobreza  trabajamos en programas de acceso a vivienda servicios públicos salud protección a…,-0.5106
562,Languagono,VicM RodriguezM,"RT @VicM_RodriguezM: Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad

Un proyecto que estudia el ADN de per…",True,Venus,"Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad

Un proyecto que estudia el ADN de per…",0.0
563,dmdulcequeen,"dmdulcequeen, ECLP MEXICO DF, DulceMaria",RT @dmdulcequeen: @ECLP_MEXICO_DF @DulceMaria Por favor... pregúntale de su disco Origen qué onda con todo? El single y la salida del disco…,True,,Por favor pregúntale de su disco Origen qué onda con todo El single y la salida del disco…,0.3182
564,dmdulcequeen,"ECLP MEXICO DF, DulceMaria",@ECLP_MEXICO_DF @DulceMaria Por favor... pregúntale de su disco Origen qué onda con todo? El single y la salida del disco? Ya me dará envejecimiento prematuro de tanta espera... 🤓😭🤦🏻‍♂️,False,,Por favor pregúntale de su disco Origen qué onda con todo El single y la salida del disco Ya me dará envejecimiento prematuro de tanta espera,0.3182
565,AlejGarciaCh,IAAMEH,"Las #PersonasMayores de los #CentrosGerontologicosIntegrales y #casasdeDia del @iaameh disfrutando de la #navidadhidalgo2019 en #Pachuca #Tulancingo #Tula #Actopan #Tlaxcoapan, https://t.co/OVUyttDRsZ",False,"Pachuca de Soto, Hidalgo",Las PersonasMayores de los CentrosGerontologicosIntegrales y casasdeDia del  disfrutando de la navidadhidalgo2019 en Pachuca Tulancingo Tula Actopan Tlaxcoapan,0.5267
566,anuoa,CameroCipactli,"RT @CameroCipactli: Cambios en el comportamiento #adulto que podrían ser señales tempranas de #Alzheimer:
- hurtos 
- olvidar función de ob…",True,"Hermosillo, Sonora","Cambios en el comportamiento adulto que podrían ser señales tempranas de Alzheimer
 hurtos 
 olvidar función de ob…",-0.2263
567,VicM RodriguezM,,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad

Un proyecto que estudia el ADN de personas centenarias busca retrasar el envejecimiento

https://t.co/ysfOXu4NB4",False,"Ciudad Universitaria, UNAM","Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad

Un proyecto que estudia el ADN de personas centenarias busca retrasar el envejecimiento",-0.3182
568,TlalnepantladeB,DIFTlalnepantla,"RT @DIFTlalnepantla: En el Sistema Municipal DIF Tlalnepantla, promovemos el envejecimiento activo y digno, es por ello que ofrecemos una g…",True,"Tlalnepantla de Baz, México",En el Sistema Municipal DIF Tlalnepantla promovemos el envejecimiento activo y digno es por ello que ofrecemos una g…,0.802
569,gblancocampos,elbotiquinmx,RT @elbotiquinmx: Esto las convierte en una fuente perfecta para luchar contra el envejecimiento. https://t.co/r055SET8OR,True,,Esto las convierte en una fuente perfecta para luchar contra el envejecimiento,0.296
570,contesso32,CatalinaHoffman,"RT @CatalinaHoffman: Emocionada por formar parte del programa online ME SIENTO BIEN, basado en los últimos avances sobre #Longevidad #Salud…",True,,Emocionada por formar parte del programa online ME SIENTO BIEN basado en los últimos avances sobre Longevidad Salud…,0.7213
571,7Valdovinos,Foro TV,"RT @Foro_TV: #LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento: estudio
https://t.co/n4K1hrBYzh https://t.co/Rvvw972z…",True,,"LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento estudio
 …",0.0258
572,mirabentdiego,Foro TV,"RT @Foro_TV: #LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento: estudio
https://t.co/n4K1hrBYzh https://t.co/Rvvw972z…",True,,"LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento estudio
 …",0.0258
573,guadalupem64,"velvet bet, Claudiashein, ocejoal, CDMX SIBISO, GobCDMX",RT @velvet_bet: #DiaDeLosDerechosHumanos Dignifiquemos los derechos de las #PersonasMayores 👇🏽 @Claudiashein @ocejoal @CDMX_SIBISO @GobCDMX…,True,,DiaDeLosDerechosHumanos Dignifiquemos los derechos de las PersonasMayores     …,0.0
574,ReporteActivo,,📌 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/TRekHqj3ex,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
575,Manuelmurillog6,Foro TV,"RT @Foro_TV: #LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento: estudio
https://t.co/n4K1hrBYzh https://t.co/Rvvw972z…",True,,"LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento estudio
 …",0.0258
576,LazaroReve,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,Cuba,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
577,WendyBrea4,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
578,Lapuntillita2,,"Veo que a pocos aquí le preocupa la falta de condones en la habana.
Que pasa es una medida para luchar contra el envejecimiento poblacional o solo es parte de la coyuntura ?
#ciberclarias sabemos que pocos de ustedes los usan pero tienen alguna teoría o también es el bloqueo ?",False,Cuba,"Veo que a pocos aquí le preocupa la falta de condones en la habana
Que pasa es una medida para luchar contra el envejecimiento poblacional o solo es parte de la coyuntura 
ciberclarias sabemos que pocos de ustedes los usan pero tienen alguna teoría o también es el bloqueo",-0.3506
579,DebesLeerlo,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/khu9vwCtRv",False,"Madrid, Comunidad de Madrid",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
580,TuiterPro,,🔥 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/XheodSw0T6,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
581,dianarssc,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Varios jubilados pertenecientes a los Talleres de Envejecimiento Activo del @IessPastaza, recibieron tratamiento médico po…",True,"Pastaza, Ecuador",Varios jubilados pertenecientes a los Talleres de Envejecimiento Activo del  recibieron tratamiento médico po…,0.4019
582,ElGatoNegroRZ,Foro TV,"RT @Foro_TV: #LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento: estudio
https://t.co/n4K1hrBYzh https://t.co/Rvvw972z…",True,,"LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento estudio
 …",0.0258
583,carterceciliax1,velvet bet,RT @velvet_bet: Al final de la pastorela #PersonasMayores del #CASSA #INED Tercera Edad en Movimiento de Magdalena Contreras disfrutaron mú…,True,,Al final de la pastorela PersonasMayores del CASSA INED Tercera Edad en Movimiento de Magdalena Contreras disfrutaron mú…,0.5106
584,JORGITO DELGADO,Foro TV,"RT @Foro_TV: #LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento: estudio
https://t.co/n4K1hrBYzh https://t.co/Rvvw972z…",True,CANCUN,"LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento estudio
 …",0.0258
585,PaulRiveroT,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,En Cuba,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
586,sixowsky,Foro TV,"RT @Foro_TV: #LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento: estudio
https://t.co/n4K1hrBYzh https://t.co/Rvvw972z…",True,Tenochtitlán,"LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento estudio
 …",0.0258
587,benangel29,Foro TV,"RT @Foro_TV: #LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento: estudio
https://t.co/n4K1hrBYzh https://t.co/Rvvw972z…",True,"Puebla, México","LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento estudio
 …",0.0258
588,ProEnlace,,"📌 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/QC8jqds1tc",False,España,¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
589,cesar020,,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/FqfIZE11yi",False,Paraguay,Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad,0.0
590,Foro TV,,"#LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento: estudio
https://t.co/n4K1hrBYzh https://t.co/Rvvw972zG2",False,México DF,LoMásVisto Cerveza contiene ingredientes para evitar el envejecimiento estudio,0.0258
591,Datos365,,📌 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/M5rnwddFhB,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
592,ferzu2211,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Jubilados de los Talleres de Envejecimiento Activo, del @IESSPastaza, participaron con una pieza musical vocal en las inst…",True,,Jubilados de los Talleres de Envejecimiento Activo del  participaron con una pieza musical vocal en las inst…,0.4019
593,2404 mary,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Varios jubilados pertenecientes a los Talleres de Envejecimiento Activo del @IessPastaza, recibieron tratamiento médico po…",True,,Varios jubilados pertenecientes a los Talleres de Envejecimiento Activo del  recibieron tratamiento médico po…,0.4019
594,JaimeHonoresC,"BIDgente, gianlucafagna",RT @BIDgente: Un día como hoy hace 71 años se aprobó la Declaración Universal de los #DerechosHumanos. Lee a @gianlucafagna y conoce por qu…,True,"Lima, Peru",Un día como hoy hace 71 años se aprobó la Declaración Universal de los DerechosHumanos Lee a  y conoce por qu…,0.3612
595,ProEditores,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/wB60H8cQfo",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
