,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
470,LosArticulistas,,⚠️ ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/BM1DuANBFL,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
471,DatoAlMinuto,,"💡 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/qrCChaVS0G",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
472,rdAngelica,,Hoy hemos estado en la Diputación de Sevilla participando en la Jornada Ciudades y Comunidades Amigables con las Personas Mayores. #personasmayores #envejecimentoactivo #serviciossociales #trabajosocial #deportes #experiencia #proyectovital #adaptacion #umbrete https://t.co/CuaPKl3xBm,False,"Umbrete, Sevilla",Hoy hemos estado en la Diputación de Sevilla participando en la Jornada Ciudades y Comunidades Amigables con las Personas Mayores personasmayores envejecimentoactivo serviciossociales trabajosocial deportes experiencia proyectovital adaptacion umbrete,0.4939
473,campiezo2,fjconpe,"RT @fjconpe: Familias fuertes/duraderas = natalidad = supervivencia de la nación.

Volatilidad familiar = infranatalidad = fin de la nación…",True,Fjällbacka,"Familias fuertesduraderas  natalidad  supervivencia de la nación

Volatilidad familiar  infranatalidad  fin de la nación…",0.0
474,ProEditores,,"💡 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/wB60H8cQfo",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
475,YoSoyFitness es,,"El mango retarda el envejecimiento de la piel. La hidrata y mantiene suave (vitaminas A, B y C)",False,,El mango retarda el envejecimiento de la piel La hidrata y mantiene suave vitaminas A B y C,0.0
476,Enteremonos,,⚠️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/EGUN21g8KN,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
477,ChristianCajasC,IESSElOro,RT @IESSElOro: [HOY] Jubilados del Programa de Envejecimiento Activo finalistas del concurso Cantonal de Artes por el Día Mundial de los De…,True,Machala-Ecuador,HOY Jubilados del Programa de Envejecimiento Activo finalistas del concurso Cantonal de Artes por el Día Mundial de los De…,0.4019
478,ProEnlace,,"💡 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/tLjLFW4xH5",False,España,Discapacidad ¿el precio por vivir más Envejecimiento,0.0
479,GiraInformativa,,💡 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/wXAdWfVY6W,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
480,InfoReportes,,"🔰 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/rxGrkSCVpg",False,"Madrid, Comunidad de Madrid",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
481,Alexa60594405,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
482,dindi888,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,Ciudad Maravillosa,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
483,Miguelbetico7,,La broma de LaLiga con la longevidad de Joaquín https://t.co/bLFdVHpfLj,False,"Badalona, España ,,",La broma de LaLiga con la longevidad de Joaquín,0.296
484,ReporteActivo,,🔰 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/TRekHqj3ex,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
485,mariagorrochot1,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,cozumel,"La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
486,BauerWOD,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
487,EfectoCognitivo,,💡 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/LaGW2uXGFC,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
488,juanroleri,"telespantez, SudorMarika","@telespantez @SudorMarika No sé si hay correlaciones, pero por las dudas aclaro que Salieri era totalmente lo opuesto a lo que se ve en la película Amadeus (de nula calidad histórica. Es entretenimiento). Ni hablar de su longevidad (74 vs 35 de Mozart)",False,Buenos Aires,No sé si hay correlaciones pero por las dudas aclaro que Salieri era totalmente lo opuesto a lo que se ve en la película Amadeus de nula calidad histórica Es entretenimiento Ni hablar de su longevidad 74 vs 35 de Mozart,0.2263
489,mazahuani,AgendaOnline,RT @AgendaOnline: 💡 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/MiB52OhehX,True,CDMX,Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
490,Paola43759631,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,Bolivia,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
491,JUANLU1974,fjconpe,"RT @fjconpe: Familias fuertes/duraderas = natalidad = supervivencia de la nación.

Volatilidad familiar = infranatalidad = fin de la nación…",True,,"Familias fuertesduraderas  natalidad  supervivencia de la nación

Volatilidad familiar  infranatalidad  fin de la nación…",0.0
492,InfoApuntes,,"🔰 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/YcRZUtmJr1",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
493,Percepcioon,,Análisis de sangre detectaría envejecimiento acelerado &gt; https://t.co/WPEP29G7ru #SALUD https://t.co/CEG8Rg3fh6,False,"Hermosillo,Sonora,México",Análisis de sangre detectaría envejecimiento acelerado gt  SALUD,0.2732
494,nopuntocom,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
495,arsanmar madrid,,"Tres ejemplos de tasas de fecundidad (And, Mad, CyL)... caen durante la fase expansiva... ¿Efecto del envejecimiento o caída en el Indicador Coyuntural de Fertilidad? https://t.co/aWhZaz7SB4",False,Madrid,Tres ejemplos de tasas de fecundidad And Mad CyL caen durante la fase expansiva ¿Efecto del envejecimiento o caída en el Indicador Coyuntural de Fertilidad,-0.4939
496,susanayeltoro,fjconpe,"RT @fjconpe: Familias fuertes/duraderas = natalidad = supervivencia de la nación.

Volatilidad familiar = infranatalidad = fin de la nación…",True,,"Familias fuertesduraderas  natalidad  supervivencia de la nación

Volatilidad familiar  infranatalidad  fin de la nación…",0.0
497,kyaokami13,vobikook,RT @vobikook: no somos buenos en longevidad pero podemos mejorar https://t.co/PntMonBqcy,True,Colombia,no somos buenos en longevidad pero podemos mejorar,0.4848
498,mimukas,fjconpe,"RT @fjconpe: Familias fuertes/duraderas = natalidad = supervivencia de la nación.

Volatilidad familiar = infranatalidad = fin de la nación…",True,España,"Familias fuertesduraderas  natalidad  supervivencia de la nación

Volatilidad familiar  infranatalidad  fin de la nación…",0.0
499, newspaperboys ,,🔔 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/WGXgP2K4ZD,False,España,El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
500,InfoReportes,,💡 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/Oa2f2XSsRU,False,"Madrid, Comunidad de Madrid",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
501,ERICKORTIZ24,ZaresAdrian,"RT @ZaresAdrian: Martha Aguiño de 65 años, vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro.
Gracias a la Misión #MisMejores…",True,,"Martha Aguiño de 65 años vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro
Gracias a la Misión MisMejores…",0.25
502,rocastil,"Delverblindflip, fcatorresdiaz, carlosgaona",@Delverblindflip @fcatorresdiaz @carlosgaona Sigue la curva de envejecimiento de Monckeberg y Blumel,False,"Santiago, Chile",Sigue la curva de envejecimiento de Monckeberg y Blumel,0.0
503,Tuitores,,💡 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/KCjIMO8Lbs,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
504,vobikook,,no somos buenos en longevidad pero podemos mejorar https://t.co/PntMonBqcy,False,ariana y bts⚘݄⿴݃*₊˚꒰:: ,no somos buenos en longevidad pero podemos mejorar,0.4848
505,ClubEditorial,,"💡 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/MueEh5Aoo5",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
506,CLICMODO,,💡 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/k0JZNsVZ8m,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
507,GiraInformativa,,🔰 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/BmU2e6pKGh,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
508,PacoDiazRaez,"CsCValenciana, cgabardaortin, Mariaquiles74",RT @CsCValenciana: 🏛️@cgabardaortin y @Mariaquiles74 presentan en comisión sobre los #PGV2020 destinados a Vicepresidencia y la Conselleria…,True,"Jaén, España",y  presentan en comisión sobre los PGV2020 destinados a Vicepresidencia y la Conselleria…,0.0
509,Twittematico,,"⚠️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/FGj1BpY55I",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
510,LmsfInma,lmsfva,RT @lmsfva: El alumnado de #infantil ha comenzado el Programa de #HabilidadesdeAutonomíaPersonalySocial con las #PersonasMayores de la Resi…,True,,El alumnado de infantil ha comenzado el Programa de HabilidadesdeAutonomíaPersonalySocial con las PersonasMayores de la Resi…,0.0
511,TuiterPro,,🔰 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/tnjrOuxvqF,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
512,AbascalCampos,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
513,oliviaK57588698,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
514,Mireya08361833,ZaresAdrian,"RT @ZaresAdrian: Martha Aguiño de 65 años, vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro.
Gracias a la Misión #MisMejores…",True,,"Martha Aguiño de 65 años vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro
Gracias a la Misión MisMejores…",0.25
515,karmmenkar,"crejaen, aytoandujar","RT @crejaen: Hoy se ha realizado en @aytoandujar la entrega de diplomas, correspondientes a las acciones formativas ”Celador” y “Primeros A…",True,,Hoy se ha realizado en  la entrega de diplomas correspondientes a las acciones formativas ”Celador” y “Primeros A…,0.0
516,ContraIntuitiv0,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,Switzerland,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
517,Tatiana53345766,ZaresAdrian,"RT @ZaresAdrian: Martha Aguiño de 65 años, vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro.
Gracias a la Misión #MisMejores…",True,,"Martha Aguiño de 65 años vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro
Gracias a la Misión MisMejores…",0.25
518,vanchi tavera,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
519,segura salvia,"barbara bitar, Lapuntillita2, LIBRExDIGNO",RT @barbara_bitar: @Lapuntillita2 @LIBRExDIGNO Son tan locos que lo más probable es que lo estén haciendo planificadamente Para eso mismo c…,True,"Texas, USA",Son tan locos que lo más probable es que lo estén haciendo planificadamente Para eso mismo c…,-0.4795
520,segura salvia,Lapuntillita2,"RT @Lapuntillita2: Veo que a pocos aquí le preocupa la falta de condones en la habana.
Que pasa es una medida para luchar contra el envejec…",True,"Texas, USA","Veo que a pocos aquí le preocupa la falta de condones en la habana
Que pasa es una medida para luchar contra el envejec…",-0.5994
521,Aeon Dan,fjconpe,"RT @fjconpe: Familias fuertes/duraderas = natalidad = supervivencia de la nación.

Volatilidad familiar = infranatalidad = fin de la nación…",True,Spain,"Familias fuertesduraderas  natalidad  supervivencia de la nación

Volatilidad familiar  infranatalidad  fin de la nación…",0.0
522,AgendaOnline,,"🔰 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/56CmLZmCE3",False,"Madrid, Comunidad de Madrid",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
523,SuperTrinos,,"💡 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/9csyoasG2y",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
524,movimiento pyvc,DIFTlalnepantla,"RT @DIFTlalnepantla: En el Sistema Municipal DIF Tlalnepantla, promovemos el envejecimiento activo y digno, es por ello que ofrecemos una g…",True,Estado de México,En el Sistema Municipal DIF Tlalnepantla promovemos el envejecimiento activo y digno es por ello que ofrecemos una g…,0.802
525,DEspinosa4,Lapuntillita2,"RT @Lapuntillita2: Veo que a pocos aquí le preocupa la falta de condones en la habana.
Que pasa es una medida para luchar contra el envejec…",True,"Caracas, Venezuela","Veo que a pocos aquí le preocupa la falta de condones en la habana
Que pasa es una medida para luchar contra el envejec…",-0.5994
526,GiraInformativa,,"🔰 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/3XlNzW0GMx",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
527,Lecturas24H,,"🔰 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/zbbppuN425",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
528,Juana33347245,ZaresAdrian,"RT @ZaresAdrian: Martha Aguiño de 65 años, vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro.
Gracias a la Misión #MisMejores…",True,,"Martha Aguiño de 65 años vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro
Gracias a la Misión MisMejores…",0.25
529,Camibuss,,"❤️Prevení el envejecimiento de la piel de tu rostro con Gen Defender Emulsión Liviana. Otorga luminosidad y proporciona una agradable sensación de hidratación y frescura❤️
✨ Producto en stock✨
Precio:… https://t.co/oOIcTaAjOt",False,,"Prevení el envejecimiento de la piel de tu rostro con Gen Defender Emulsión Liviana Otorga luminosidad y proporciona una agradable sensación de hidratación y frescura
 Producto en stock
Precio…",0.5719
530,LeisyAngulo1,ZaresAdrian,"RT @ZaresAdrian: Martha Aguiño de 65 años, vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro.
Gracias a la Misión #MisMejores…",True,,"Martha Aguiño de 65 años vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro
Gracias a la Misión MisMejores…",0.25
531,RepartoDigital,,🔰 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/nWFmapnqnV,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
532,Denisse71183131,ZaresAdrian,"RT @ZaresAdrian: Martha Aguiño de 65 años, vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro.
Gracias a la Misión #MisMejores…",True,,"Martha Aguiño de 65 años vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro
Gracias a la Misión MisMejores…",0.25
533,TemaGlobal,,"💡 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/11o3Ybe3C7",False,"Madrid, Comunidad de Madrid",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
534,laurarosillo,,El futuro es #sénior. +45 Somos la nueva mayoría. Desplome de la #natalidad vs media de #longevidad 83 años https://t.co/7Y9wSDLwR4,False,Barcelona,El futuro es sénior 45 Somos la nueva mayoría Desplome de la natalidad vs media de longevidad 83 años,-0.4939
535,BTaicu,ZaresAdrian,"RT @ZaresAdrian: Martha Aguiño de 65 años, vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro.
Gracias a la Misión #MisMejores…",True,,"Martha Aguiño de 65 años vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro
Gracias a la Misión MisMejores…",0.25
536,VCAM63,"CsCValenciana, cgabardaortin, Mariaquiles74",RT @CsCValenciana: 🏛️@cgabardaortin y @Mariaquiles74 presentan en comisión sobre los #PGV2020 destinados a Vicepresidencia y la Conselleria…,True,,y  presentan en comisión sobre los PGV2020 destinados a Vicepresidencia y la Conselleria…,0.0
537,MaryRuano15,ZaresAdrian,"RT @ZaresAdrian: Martha Aguiño de 65 años, vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro.
Gracias a la Misión #MisMejores…",True,,"Martha Aguiño de 65 años vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro
Gracias a la Misión MisMejores…",0.25
538,OroDeLey,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,"Distrito Federal, México",Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
539,ZaresAdrian,"IvanGrandaM, eabenavides1, Lenin","Martha Aguiño de 65 años, vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro.
Gracias a la Misión #MisMejoresAños del #GobiernoDeTodos, reside en el Centro Gerontològico San Lorenzo, donde disfruta de un envejecimiento saludable.

 @IvanGrandaM @eabenavides1 @Lenin https://t.co/hGZQdG4cM3",False,,"Martha Aguiño de 65 años vivía en condiciones de vulnerabilidad en el cantón Eloy Alfaro
Gracias a la Misión MisMejoresAños del GobiernoDeTodos reside en el Centro Gerontològico San Lorenzo donde disfruta de un envejecimiento saludable",0.7845
540,fhldl,EjeDigital,RT @EjeDigital: 💡 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/hztFkCyAw9,True,,Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
541,ocahospitalmty,,"Practicar #yoga puede ayudarte a prevenir el #envejecimiento así como una muerte prematura. También, puede ayudar a prevenir #enfermedades degenerativas. https://t.co/FnrPFOQxn2",False,"Pino Suárez 645 Monterrey, NL",Practicar yoga puede ayudarte a prevenir el envejecimiento así como una muerte prematura También puede ayudar a prevenir enfermedades degenerativas,0.4215
542,DeMilenca,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,"Heusenstamm, Deutschland",Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
543,JennyVazquezLue,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,"Xoco, Benito Juárez","La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
544,RitaMontelongo1,RafaelRuiz1957,"RT @RafaelRuiz1957: La emergencia del planeta es el envejecimiento de la población. 

Y esto se empeora con la Agenda de aborto e Ideología…",True,"San José, Uruguay","La emergencia del planeta es el envejecimiento de la población 

Y esto se empeora con la Agenda de aborto e Ideología…",-0.7371
545,AnalizaLabs,LuisMGallego,"RT @LuisMGallego: Preparáramos la presentación de mañaña en Burgos de #JornadasAnaliza 

Desde los #factores que afectan a todos #cambiocli…",True,,"Preparáramos la presentación de mañaña en Burgos de JornadasAnaliza 

Desde los factores que afectan a todos cambiocli…",0.0
546,AlbornosSanz,prevencionjcyl,"RT @prevencionjcyl: #JT_HábitosSalud_Jcyl

#EventosPRL #Salamanca

JT ""La Prevención del Envejecimiento Cognitivo y Hábitos Saludables""

Po…",True,"Valladolid, España","JTHábitosSaludJcyl

EventosPRL Salamanca

JT La Prevención del Envejecimiento Cognitivo y Hábitos Saludables

Po…",0.6523
547,AlbornosSanz,prevencionjcyl,"RT @prevencionjcyl: #JT_HábitosSalud_Jcyl

#EventosPRL #Salamanca

JT ""La Prevención del Envejecimiento Cognitivo y Hábitos Saludables""

Po…",True,"Valladolid, España","JTHábitosSaludJcyl

EventosPRL Salamanca

JT La Prevención del Envejecimiento Cognitivo y Hábitos Saludables

Po…",0.6523
548,AlbornosSanz,prevencionjcyl,"RT @prevencionjcyl: #JT_HábitosSalud_Jcyl

#EventosPRL #Salamanca

Comienza la JT ""La Prevención del Envejecimiento Cognitivo y Hábitos Sal…",True,"Valladolid, España","JTHábitosSaludJcyl

EventosPRL Salamanca

Comienza la JT La Prevención del Envejecimiento Cognitivo y Hábitos Sal…",0.3885
549,AlbornosSanz,prevencionjcyl,"RT @prevencionjcyl: ¡La #PRL se mueve en #JCyL!

#EventosPRL #Salamanca

En unos minutos daremos comienzo a la Jornada Técnica ""La Prevenci…",True,"Valladolid, España","¡La PRL se mueve en JCyL

EventosPRL Salamanca

En unos minutos daremos comienzo a la Jornada Técnica La Prevenci…",0.0
550,GacetaMadrid,,⚠️ ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/WlfX9tg6sR,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
551,CoachADrvr,salud bi sservr,@salud_bi_sservr ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz https://t.co/36tMAw4p3B,False,España,¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz,0.8176
552,NotaVeraz,,"💡 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/oc3BgMGDF0",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
553,RafaelRuiz1957,,"La emergencia del planeta es el envejecimiento de la población. 

Y esto se empeora con la Agenda de aborto e Ideología de Género impuesta por la ONU en la Cumbre de Nairobi https://t.co/vIQevA3lVV",False,"Madrid, Spain","La emergencia del planeta es el envejecimiento de la población 

Y esto se empeora con la Agenda de aborto e Ideología de Género impuesta por la ONU en la Cumbre de Nairobi",-0.7597
554,doilyhernandez,,"Mensaje del cardenal Secretario de Estado a los participantes en el Simposio Internacional ""Religión y ética médica: cuidados paliativos y salud mental durante el envejecimiento"". https://t.co/9Qo1DXJarz",False,Roma,Mensaje del cardenal Secretario de Estado a los participantes en el Simposio Internacional Religión y ética médica cuidados paliativos y salud mental durante el envejecimiento,0.4939
555,RepartoDigital,,"⚠️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/8nxm0lYBHB",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
556,pulso periodico,,"En el informe mundial sobre la visión, la OMS manifiesta que los principales factores que aumentan la deficiencia visual son: el envejecimiento de la población, los cambios en los estilos de vida y el acceso limitado a la atención oftalmológica. 👴
↪️ https://t.co/xEGKWHG6Vi https://t.co/gbbETtXy71",False,Hospital San Vicente Fundación,"En el informe mundial sobre la visión la OMS manifiesta que los principales factores que aumentan la deficiencia visual son el envejecimiento de la población los cambios en los estilos de vida y el acceso limitado a la atención oftalmológica 
↪",0.6808
557,CubacooperaNi,cuba coopera,RT @cuba_coopera: El envejecimiento de la población es uno de los grandes triunfos de la humanidad y también constituye uno de los mayores…,True,Nicaragua,El envejecimiento de la población es uno de los grandes triunfos de la humanidad y también constituye uno de los mayores…,0.7964
558,infoen280,,"El envejecimiento no es continuo, sino por saltos - Tendencias 21 https://t.co/JJjCtWa4Ue",False,Republica Argentina,El envejecimiento no es continuo sino por saltos  Tendencias 21,0.0
559,InfoTextual,,💡 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/NR3x8DLxVY,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
560,EleMedinaZacis,TecNovedosos,"RT @TecNovedosos: ⚠️ ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/0BvKJbqZlL",True,"Rosario, Argentina",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
561,Gabrirey7Rojas,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
562,DatoAlMinuto,,"⚠️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/qrCChaVS0G",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
563,marcemsi40,AlberSalBal,"RT @AlberSalBal: ""En el envejecimiento también tienen lugar cambios sociales y psicológicos, con disminución o ausencia de las relaciones s…",True,,En el envejecimiento también tienen lugar cambios sociales y psicológicos con disminución o ausencia de las relaciones s…,0.0
564,TemaGlobal,,"🔰 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/EBxToAyGB4",False,"Madrid, Comunidad de Madrid",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
565,Carolin93163375,EcoAgricultor,"RT @EcoAgricultor: La Pitaya o fruta del dragón para retrasar el envejecimiento, un sistema inmunológico sano, y dientes y huesos fuertes…",True,,La Pitaya o fruta del dragón para retrasar el envejecimiento un sistema inmunológico sano y dientes y huesos fuertes…,0.802
566,jcarenasv,,"#FelizMiércoles el Limón es vital para el buen estado de los vasos sanguíneos, los huesos, los dientes y la piel, además promueve la formación de colágeno, previene el envejecimiento prematuro y posee gran capacidad de reducir el riesgo de enfermedades degenerativas. https://t.co/FDt7JxSmha",False,"Bogotá, D.C., Colombia",FelizMiércoles el Limón es vital para el buen estado de los vasos sanguíneos los huesos los dientes y la piel además promueve la formación de colágeno previene el envejecimiento prematuro y posee gran capacidad de reducir el riesgo de enfermedades degenerativas,0.9022
