,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
554,PortalDiarioAR,,iProfesional | ¿Cuándo empieza el envejecimiento? Un estudio revela la edad precisa https://t.co/qeObEGjqEC https://t.co/Hx8QkUZrFQ,False,Buenos Aires,iProfesional  ¿Cuándo empieza el envejecimiento Un estudio revela la edad precisa,0.0
555,Lecturas24H,,"🔥 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/az3zQ8o2yB",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
556,hermesbarrios,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,Barcelona. Vzla,Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
557,laweb1,,Luchar contra el envejecimiento https://t.co/zqylRLPdck,False,España,Luchar contra el envejecimiento,-0.3818
558,institutobaikal,"el baikal, sebacampanario","RT @el_baikal: Los caminos de la longevidad, una genial conversación entre Inés Castro y @sebacampanario https://t.co/dEgM5ZLlOn",True,,Los caminos de la longevidad una genial conversación entre Inés Castro y,0.6249
559,el baikal,sebacampanario,"Los caminos de la longevidad, una genial conversación entre Inés Castro y @sebacampanario https://t.co/dEgM5ZLlOn",False,,Los caminos de la longevidad una genial conversación entre Inés Castro y,0.6249
560,yole36,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,Venezuela,Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
561, ohmyg0d,memesdel3mundo,"RT @memesdel3mundo: Estoy viendo un mini documental que habla sobre estudios que hacen para detener el envejecimiento y vivir mucho más, bi…",True,,Estoy viendo un mini documental que habla sobre estudios que hacen para detener el envejecimiento y vivir mucho más bi…,-0.296
562,NotaVeraz,,"🔥 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/20LIQ8FgMO",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
563,janoboy,,Revelan 3 etapas del envejecimiento: ¿ya estás en alguna? - Sputnik Mundo https://t.co/1qQASHUXeJ https://t.co/N6zlsJBsZy,False,"Mexico, North American ® ",Revelan 3 etapas del envejecimiento ¿ya estás en alguna  Sputnik Mundo,0.0
564,VivoEnCancun,visitchetumal,"La Acrópolis, la sala del trono del Rey en Kohunlich, con más de 8 etapas constructivas visibles, lo que habla de su longevidad  #ElSurDeQRoo #TurismoQRoo @visitchetumal https://t.co/Qt5lnvEVkW",False,Cancun,La Acrópolis la sala del trono del Rey en Kohunlich con más de 8 etapas constructivas visibles lo que habla de su longevidad  ElSurDeQRoo TurismoQRoo,0.0
565,PeruNewsweek,LimaNewsWeek,RT @LimaNewsWeek: Revelan 3 etapas del envejecimiento: ¿ya estás en alguna? - Sputnik Mundo https://t.co/afRDSQHWOV https://t.co/7kGYqHLPvB,True,"Lima, Peru",Revelan 3 etapas del envejecimiento ¿ya estás en alguna  Sputnik Mundo,0.0
566,ReporteActivo,,"⚡️ ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/fyTEpHoJRX",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
567,LimaNoticia,LimaNewsWeek,RT @LimaNewsWeek: Revelan 3 etapas del envejecimiento: ¿ya estás en alguna? - Sputnik Mundo https://t.co/afRDSQHWOV https://t.co/7kGYqHLPvB,True,"Lima, Peru",Revelan 3 etapas del envejecimiento ¿ya estás en alguna  Sputnik Mundo,0.0
568,peruenlanoticia,LimaNewsWeek,RT @LimaNewsWeek: Revelan 3 etapas del envejecimiento: ¿ya estás en alguna? - Sputnik Mundo https://t.co/afRDSQHWOV https://t.co/7kGYqHLPvB,True,#PERÚ / EUROPA / #ASIA / LatAm,Revelan 3 etapas del envejecimiento ¿ya estás en alguna  Sputnik Mundo,0.0
569,LimaNewsWeek,,Revelan 3 etapas del envejecimiento: ¿ya estás en alguna? - Sputnik Mundo https://t.co/afRDSQHWOV https://t.co/7kGYqHLPvB,False,"Lima, Peru",Revelan 3 etapas del envejecimiento ¿ya estás en alguna  Sputnik Mundo,0.0
570,leot1118,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,Venezuela,Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
571,ClubEditorial,,"📌 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/MueEh5Aoo5",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
572,Thunderevil,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,Venezuela,Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
573,LaPublicacion,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/FhezqE3MUg",False,"Madrid, Comunidad de Madrid",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
574,cinconoticias,,🍁 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/UhY1MYB4Oa,False,Global,El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
575,JuaniChoLF,"Adri tales,  orcaso, SrFortfast","@Adri_tales @_orcaso @SrFortfast Natalidad en la mierda, empleo igual, ambas hechas mierda por la izquierda, envejecimiento de la población, cada vez menos trabajadores por pensionista y más presupuesto de otros impuestos para pensiones del que se recauda para las mismas.

Quieres un croquis?",False,África del Norte (Europa) ,"Natalidad en la mierda empleo igual ambas hechas mierda por la izquierda envejecimiento de la población cada vez menos trabajadores por pensionista y más presupuesto de otros impuestos para pensiones del que se recauda para las mismas

Quieres un croquis",0.8519
576,shyter3,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,,Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
577,bedecastro61,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,"Macuto, Venezuela",Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
578,NeoInformes,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/Ng0dpMknfa",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
579,angelvirgen,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,South Africa,Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
580,canastasia33,,"Taller sobre Envejecimiento y Vejez, a nuestr@s asociad@s de Cooperativa Artigas. En el complejo La Colonia de Piriápolis, organizado x el Observatorio de Género, Etnia y Diversidad. Excelente temática y muy buena participación. Gracias https://t.co/GgNXy8TeBo",False,,Taller sobre Envejecimiento y Vejez a nuestr asociad de Cooperativa Artigas En el complejo La Colonia de Piriápolis organizado x el Observatorio de Género Etnia y Diversidad Excelente temática y muy buena participación Gracias,0.8766
581,valero ped,"josecdiez, pmklose, ricardoibarra84",RT @josecdiez: @pmklose @ricardoibarra84 De momento las pensiones y el gasto en sanidad por envejecimiento de la población tienen prioridad…,True,España,De momento las pensiones y el gasto en sanidad por envejecimiento de la población tienen prioridad…,0.0
582,Ilias a,"josecdiez,  combarro ",@josecdiez @_combarro_ Tiene su lógica lo de las farmacéuticas. El envejecimiento poblacional es lo he tiene.,False,Alemania,Tiene su lógica lo de las farmacéuticas El envejecimiento poblacional es lo he tiene,0.0
583,Borjaibanez1,"mencardio, ivanovich13, torresviera, SIAC cardio, CNIC CARDIO",RT @mencardio: Valentín Fuster.Envejecimiento activo y corazón   ⁦@ivanovich13⁩ ⁦@torresviera⁩ ⁦@SIAC_cardio⁩ ⁦@CNIC_CARDIO⁩ ⁦@secardiologi…,True,"Madrid, España",Valentín FusterEnvejecimiento activo y corazón   ⁦⁩ ⁦⁩ ⁦⁩ ⁦⁩ ⁦…,0.4019
584,SolyAngel125,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,,Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
585,SuperTrinos,,📌 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/2Hkd9xdy9N,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
586,VICTORJNQ,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,,Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
587,DepressedToddy,"elestilolibre, akapellah, LilSupaOficial","RT @elestilolibre: ""Humildad. Habilidad. Afinidad. Longevidad. Sobra creatividad y credibilidad"" 

Tomen nota. @akapellah y @LilSupaOficial…",True,"Medellín, Colombia","Humildad Habilidad Afinidad Longevidad Sobra creatividad y credibilidad 

Tomen nota  y …",0.3818
588,Manuelcostoya11,chachamusquina,RT @chachamusquina: ☀️ ¿Cuál es el secreto de la longevidad de las tortugas?... https://t.co/wRc9G49Pvj,True,,¿Cuál es el secreto de la longevidad de las tortugas,0.0
589,josecdiez,"pmklose, ricardoibarra84",@pmklose @ricardoibarra84 De momento las pensiones y el gasto en sanidad por envejecimiento de la población tienen prioridad. Luego cumplir compromisos de socios de gobierno. Parece que vas a tener poco trabajo esta legislatura,False,España,De momento las pensiones y el gasto en sanidad por envejecimiento de la población tienen prioridad Luego cumplir compromisos de socios de gobierno Parece que vas a tener poco trabajo esta legislatura,0.128
590,Tuiterricolas,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/z3tXyqAP3s",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
591,catmyrhide,marcodebcn,@marcodebcn Yo ya voy por el tercer pinchazo y sigo sin sangrar. Somos tan ricos para ser tan idiotas? Cusndo tengamos una productividad de 50 USD por hora trabajada q estupidez imposible exigiremos como un derecho innegable? Suicidios asistidos cómo forna de mejorar nuestra longevidad?,False,,Yo ya voy por el tercer pinchazo y sigo sin sangrar Somos tan ricos para ser tan idiotas Cusndo tengamos una productividad de 50 USD por hora trabajada q estupidez imposible exigiremos como un derecho innegable Suicidios asistidos cómo forna de mejorar nuestra longevidad,-0.1531
592,Cristin52372725,"villegas josepm, ed Creativo",RT @villegas_josepm: El envejecimiento de la población y el riesgo de la dependencia https://t.co/b9MyUXnpMn via @ed_Creativo,True,Badalona,El envejecimiento de la población y el riesgo de la dependencia  via,-0.2732
593,SuperTrinos,,📌 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/pffRKjMrgC,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
594,Makoto Orellana,ren demografico,"RT @ren_demografico: Y si el número. de hijos por mujer es muy bajo, no compensa que haya más esperanza de vida, porque la tendencia a perd…",True,¡Arriba España!,Y si el número de hijos por mujer es muy bajo no compensa que haya más esperanza de vida porque la tendencia a perd…,0.2732
595,TeActualizas,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/8kors1J8Ze",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
596,Difusion365,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/9bhHDI06Ut",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
597,Dario50116809,,"Envejecimiento con pérdida de paciencia y adolescencia en su máxima expresión...
Combinación efervescente....",False,,"Envejecimiento con pérdida de paciencia y adolescencia en su máxima expresión
Combinación efervescente",-0.3182
598,Hiperenlazados,,📌 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/f1OaP31oyu,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
599,IberoPublica,"PublicaITESO, ITESO","En este momento, la presentación del libro “Vejez y envejecimiento”, te esperamos. 📚📖#SomosEdicionesJesuitas #SomosLectores @PublicaITESO @ITESO https://t.co/0VyEUIDTMs",False,"Santa Fe, Ciudad de México",En este momento la presentación del libro “Vejez y envejecimiento” te esperamos SomosEdicionesJesuitas SomosLectores,0.4404
600,TemaGlobal,,"📌 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/EBxToAyGB4",False,"Madrid, Comunidad de Madrid",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
601,josebsc20,"elestilolibre, akapellah, LilSupaOficial","RT @elestilolibre: ""Humildad. Habilidad. Afinidad. Longevidad. Sobra creatividad y credibilidad"" 

Tomen nota. @akapellah y @LilSupaOficial…",True,"Quito, Ecuador","Humildad Habilidad Afinidad Longevidad Sobra creatividad y credibilidad 

Tomen nota  y …",0.3818
602,costadelsol931,,"110, 109, 103 y 101 años; Cuatro hermanos que iluminan los genes de la longevidad  

Un proyecto que estudia el https://t.co/DrwXaZmRBe",False,Güiria - Venezuela,"110 109 103 y 101 años Cuatro hermanos que iluminan los genes de la longevidad  

Un proyecto que estudia el",0.0
603,curiosos3gatos,JuanGrvas,"RT @JuanGrvas: Cada vez más hombres usan la testosterona para combatir el envejecimiento y recuperar el ímpetu sexual. En España, las recet…",True,Colombia,Cada vez más hombres usan la testosterona para combatir el envejecimiento y recuperar el ímpetu sexual En España las recet…,0.0
604,sauledson,MHMX,RT @MHMX: Domingo de películas en casa. https://t.co/kVrDHbEIBz,True,Bogota,Domingo de películas en casa,0.0
605,RosadeLejos6,fedekrause26,"RT @fedekrause26: N Bar Emulación EXT
 Uno de los toros más influyentes en la historia de Angus sobresaliente, funcional fenotipo y longevi…",True,Argentina,"N Bar Emulación EXT
 Uno de los toros más influyentes en la historia de Angus sobresaliente funcional fenotipo y longevi…",0.8016
606,MHMX,,Domingo de películas en casa. https://t.co/kVrDHbEIBz,False,Mexico City,Domingo de películas en casa,0.0
607,fedekrause26,,"N Bar Emulación EXT
 Uno de los toros más influyentes en la historia de Angus sobresaliente, funcional fenotipo y longevidad,  EXT dejó su marca como un padre materno fundador. Conocido por sus hijas productivas y bellamente ubicadas, su genética pionera todavía es muy buscada. https://t.co/6MHFHZtZ7g",False,"Río Cuarto, Argentina","N Bar Emulación EXT
 Uno de los toros más influyentes en la historia de Angus sobresaliente funcional fenotipo y longevidad  EXT dejó su marca como un padre materno fundador Conocido por sus hijas productivas y bellamente ubicadas su genética pionera todavía es muy buscada",0.8977
608,The profundis,"akilagamba, LuisGasulla","RT @akilagamba: @LuisGasulla ..para colmo tienen rosca para rato en el tocadiscos éstos...!!
La miro a la tia estelita, a la vieja hebe, a…",True,Argentina,"para colmo tienen rosca para rato en el tocadiscos éstos
La miro a la tia estelita a la vieja hebe a…",0.6249
609,JTBlackthorn,"falgarof, Baelgrim ","@falgarof @Baelgrim_ 1. Comes exactamente lo que tu sociedad puede llegar a producir con los modelos de producción basados en sus condiciones concretas, como la larga longevidad
2. Precisamente los elfos suelen ser las razas con menos natalidad precisamente por su longevidad
3. También nope.",False,País Valencià,"1 Comes exactamente lo que tu sociedad puede llegar a producir con los modelos de producción basados en sus condiciones concretas como la larga longevidad
2 Precisamente los elfos suelen ser las razas con menos natalidad precisamente por su longevidad
3 También nope",0.0
610,GuardiaDigital,,"⚡️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/Uxx4ns90mg",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
611,ren demografico,"ElDelCupon, bolsafinanzas, colomer1978, elfarmaceuticoa","@ElDelCupon @bolsafinanzas @colomer1978 @elfarmaceuticoa Así es. Un lugar con mucho envejecimiento tiene muy poco dinamismo, y por tanto, pierde atractivo para los de fuera. Es razón de peso por la que es muy arriesgado fiar a la inmigración toda la solución al declive demográfico que produce la baja natalidad.",False,Madrid,Así es Un lugar con mucho envejecimiento tiene muy poco dinamismo y por tanto pierde atractivo para los de fuera Es razón de peso por la que es muy arriesgado fiar a la inmigración toda la solución al declive demográfico que produce la baja natalidad,0.2482
612,rluis60,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,Venezuela,Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
613,vicsainze,,"Me acaba de llamar mi primo para pedirme que le prescriba algún suplemento que le ayude a aguantar las desveladas de su trabajo .... 🤦🏻‍♂️🤣🤣🤣🤣 
Como te explico? Se llama edad, envejecimiento!! No hay vitaminas pa eso prímate!!! 🙃🙃",False,,"Me acaba de llamar mi primo para pedirme que le prescriba algún suplemento que le ayude a aguantar las desveladas de su trabajo   
Como te explico Se llama edad envejecimiento No hay vitaminas pa eso prímate",0.4019
614,gustavogudino,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,Valencia-Venezuela,Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
615,GalletaChata,vidapotencial,"RT @vidapotencial: COLGADOS
-
El estiramiento estático colgado de una barra (o anillas) 👉Mejora la fuerza de agarre, que está directamente…",True,Par,"COLGADOS

El estiramiento estático colgado de una barra o anillas Mejora la fuerza de agarre que está directamente…",0.7269
616,Celeste Rapuzzi,,Cuando estoy triste me pongo a tomar mates con jengibre y menta. Será señal de envejecimiento?,False,"Rosario, Argentina",Cuando estoy triste me pongo a tomar mates con jengibre y menta Será señal de envejecimiento,-0.4767
617,Marcossggg,"elestilolibre, akapellah, LilSupaOficial","RT @elestilolibre: ""Humildad. Habilidad. Afinidad. Longevidad. Sobra creatividad y credibilidad"" 

Tomen nota. @akapellah y @LilSupaOficial…",True,"General Roca, Argentina.","Humildad Habilidad Afinidad Longevidad Sobra creatividad y credibilidad 

Tomen nota  y …",0.3818
618,TuitReportes,,🔥 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/uqEvBCCF7T,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
619,PatriciaMorn13,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,,Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
620,chachamusquina,,"🎯 Grandes avances en la lucha contra el cáncer, la diabetes, la demencia y otras enfermedades provocadas por el envejecimiento celular... https://t.co/UdKqxhAech",False,"Tenerife, Canary Island",Grandes avances en la lucha contra el cáncer la diabetes la demencia y otras enfermedades provocadas por el envejecimiento celular,-0.7906
621,PenultimaH,,"🎯 Grandes avances en la lucha contra el cáncer, la diabetes, la demencia y otras enfermedades provocadas por el envejecimiento celular... https://t.co/GpDFILAhHp",False,"Madrid, España",Grandes avances en la lucha contra el cáncer la diabetes la demencia y otras enfermedades provocadas por el envejecimiento celular,-0.7906
622,virginiog,,"Ya no existe el trabajo de por vida y la respuesta  cambio acelerado se llama aprendizaje
Libro, La vida de los 100 años: vivir y trabajar en una era de longevidad , escrito por Lynda Gratton y Andrew Scott
https://t.co/xVUvPzwQtb https://t.co/lBNvhcv9ka",False,"Barcelona, Terrassa","Ya no existe el trabajo de por vida y la respuesta  cambio acelerado se llama aprendizaje
Libro La vida de los 100 años vivir y trabajar en una era de longevidad  escrito por Lynda Gratton y Andrew Scott",-0.296
623,ExoMedios,,⚡️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/3FJR59USp4,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
624,LibertadAhora1,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,"Caracas, Venezuela",Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
625,chachamusquina,,☀️ ¿Cuál es el secreto de la longevidad de las tortugas?... https://t.co/wRc9G49Pvj,False,"Tenerife, Canary Island",¿Cuál es el secreto de la longevidad de las tortugas,0.0
626,LaPublicacion,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/FhezqE3MUg",False,"Madrid, Comunidad de Madrid",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
627,ameliatovar10,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,Caracas,Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
628,gabylist63,ladobemx,"RT @ladobemx: Para el 2050, una cuarta parte de la población tendrá 65 años o más. Este proceso de envejecimiento plantea enormes desafíos…",True,"Puebla, México",Para el 2050 una cuarta parte de la población tendrá 65 años o más Este proceso de envejecimiento plantea enormes desafíos…,0.0
629,zhugo300,,¿Cuándo empieza el envejecimiento? Un estudio revela la edad precisa https://t.co/loQj1B4cYf,False,Argentina,¿Cuándo empieza el envejecimiento Un estudio revela la edad precisa,0.0
630,ladobemx,,"Para el 2050, una cuarta parte de la población tendrá 65 años o más. Este proceso de envejecimiento plantea enormes desafíos en el aspecto económico, pero un reto mayor está en el ámbito educativo. 
https://t.co/fieshh4ZV6 https://t.co/qL79wncOoW",False,Puebla,Para el 2050 una cuarta parte de la población tendrá 65 años o más Este proceso de envejecimiento plantea enormes desafíos en el aspecto económico pero un reto mayor está en el ámbito educativo,0.1531
631,RodrigoPozo10,ElFollamantico,RT @ElFollamantico: Y Bengoechea seguirá teniendo la pinga de Salas en su cavidad anal hasta su longevidad. Walo es un ser a quien se le pu…,True,,Y Bengoechea seguirá teniendo la pinga de Salas en su cavidad anal hasta su longevidad Walo es un ser a quien se le pu…,0.0
632,hcanoc,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,Venezuela,Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
633,llivia07,fadijoder,"RT @fadijoder: Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal d…",True,Anzoátegui. la playa,Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal d…,-0.296
634,fadijoder,,"Olvídense de las canas, las arrugas, las pecas en las manos, la descalificación o el dolor de rodillas, la verdadera señal de envejecimiento está en despertar temprano los domingos😏",False,"Bogotá, D.C., Colombia",Olvídense de las canas las arrugas las pecas en las manos la descalificación o el dolor de rodillas la verdadera señal de envejecimiento está en despertar temprano los domingos,-0.6124
635, colourmeblue,memesdel3mundo,"RT @memesdel3mundo: Estoy viendo un mini documental que habla sobre estudios que hacen para detener el envejecimiento y vivir mucho más, bi…",True,,Estoy viendo un mini documental que habla sobre estudios que hacen para detener el envejecimiento y vivir mucho más bi…,-0.296
636,DebesLeerlo,,🔥 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/VLn8EdY8ce,False,"Madrid, Comunidad de Madrid",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
637,dariannyardila,"elestilolibre, akapellah, LilSupaOficial","RT @elestilolibre: ""Humildad. Habilidad. Afinidad. Longevidad. Sobra creatividad y credibilidad"" 

Tomen nota. @akapellah y @LilSupaOficial…",True,,"Humildad Habilidad Afinidad Longevidad Sobra creatividad y credibilidad 

Tomen nota  y …",0.3818
638,EXTRA Peru,,Pulverizado de hojas de té verde ayuda a cuidar la piel y retrasa el envejecimiento. https://t.co/EbqXdTAfuS,False,Lima - Perú,Pulverizado de hojas de té verde ayuda a cuidar la piel y retrasa el envejecimiento,0.7096
639,LosArticulistas,,"📌 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/uGTL4574ya",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
640,Geriatriamexico,,"Las #tecnologías pueden mejorar la salud física y la independencia de las #PersonasMayores. Por ejemplo, los dispositivos móviles permiten a los profesionales comunicarse con las personas de edad para darle seguimiento a su salud https://t.co/WvTwh15s0B",False,México,Las tecnologías pueden mejorar la salud física y la independencia de las PersonasMayores Por ejemplo los dispositivos móviles permiten a los profesionales comunicarse con las personas de edad para darle seguimiento a su salud,0.5859
641,PaliativosUGR,"villegas josepm, ed Creativo",RT @villegas_josepm: El envejecimiento de la población y el riesgo de la dependencia https://t.co/b9MyUXnpMn via @ed_Creativo,True,Granada (Spain),El envejecimiento de la población y el riesgo de la dependencia  via,-0.2732
642,Sinequanon ,DianaPacios,"RT @DianaPacios: “Desde 1980, se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron. 
Es el equivalente a…",True,Puertohurraco,"“Desde 1980 se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron 
Es el equivalente a…",0.0
643,DonSinoptico,,📌 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/I9tDKuhU56,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
644,SilviCarbonellC,JonathanCaro ,"RT @JonathanCaro_: El anciano activo no es el que""hace cosas"", es el que decide QUE COSAS HACER - https://t.co/LwznoGTmOV https://t.co/Eoeq…",True,Sabadell y Val D'Aran,El anciano activo no es el quehace cosas es el que decide QUE COSAS HACER   …,0.3612
645,RotaDatos,,📌 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/9D8kxFHdfZ,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
646,montseegaa,Geriatriamexico,RT @Geriatriamexico: Se estima que para el año 2030 habrá 15 millones de #PersonasMayores en el mundo con trastornos mentales graves. Para…,True,,Se estima que para el año 2030 habrá 15 millones de PersonasMayores en el mundo con trastornos mentales graves Para…,-0.3818
647,ProEditores,,🔥 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/vpnzv0i9GS,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
648,ReporteActivo,,🔥 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/fyTEpHoJRX,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
649,InfoApuntes,,⚡️ ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/4nrD4NHKh8,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
