,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
530,GrandesMedios,,⚡️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/NGHd165e6I,False,"Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
531,ApunteIndicado,,📌 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/ui1mYBmV0i,False,"Sevilla, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
532,ArratibelMertxe,AndraEgunkaria,RT @AndraEgunkaria: 12-14 DICIEMBRE | SANTANDER | Jornadas: ‘Mujer  y  Envejecimiento’ https://t.co/E7bGIeYR3M https://t.co/YvDRAYP90d,True,,1214 DICIEMBRE  SANTANDER  Jornadas ‘Mujer  y  Envejecimiento’,0.0
533,LaRedRevela,,🔥 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/YTQIclsexm,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
534,alianza ed,"MontseCeldran, alianza ed, LibreriaALIBRI","RT @MontseCeldran: Gran acogida y presentación del libro ""Desarrollo adulto y envejecimiento"" de la @alianza_ed en la @LibreriaALIBRI de Ba…",True,España,Gran acogida y presentación del libro Desarrollo adulto y envejecimiento de la  en la  de Ba…,0.7964
535,COPCV,,"No te pierdas la sesión del GT Dependencia y Envejecimiento en Castellón 18-D.Presentación tríptico""¡SI CUIDAS, CUÍDATE!""elaborado por el ellos y q se distribuirá x centros de salud, centros sociales, farmacias, asociaciones de mayores y residencias 3ªEdad https://t.co/sGpXSkzrA7 https://t.co/PoxAR1rxqR",False,València,No te pierdas la sesión del GT Dependencia y Envejecimiento en Castellón 18DPresentación tríptico¡SI CUIDAS CUÍDATEelaborado por el ellos y q se distribuirá x centros de salud centros sociales farmacias asociaciones de mayores y residencias 3ªEdad,0.6572
536,Medicina TV,,Carcedo aboga por combatir la obesidad desde la infancia para garantizar el envejecimiento saludable https://t.co/sVoI4aP0lz,False,,Carcedo aboga por combatir la obesidad desde la infancia para garantizar el envejecimiento saludable,0.6486
537,viejenials,upo,"Estamos en el mejor momento demográfico de la historia de España y de Andalucía. Contra la teoría apocalíptica sobre la longevidad. Lo dice Juan M. García González, Prof de sociología de la @upo#mayoresretosoportunidades https://t.co/1SIlQLzkcE",False,España,Estamos en el mejor momento demográfico de la historia de España y de Andalucía Contra la teoría apocalíptica sobre la longevidad Lo dice Juan M García González Prof de sociología de la mayoresretosoportunidades,-0.0516
538,olgarusu,NoemiCarro,"@NoemiCarro Siempre. Sobre todo en España. El sol y la falta de sueño, primeras causas de envejecimiento de la piel. El sol encima te provoca manchas feas.",False,"Malaga, Spain",Siempre Sobre todo en España El sol y la falta de sueño primeras causas de envejecimiento de la piel El sol encima te provoca manchas feas,-0.3182
539,raquelgarciade2,"mujerconciencia, MartaBueno86G","RT @mujerconciencia: .@MartaBueno86G : ""Envejecer no es igual para hombres y para mujeres. Podemos enfocar esta etapa vital desde una visió…",True,Chiloeches,Envejecer no es igual para hombres y para mujeres Podemos enfocar esta etapa vital desde una visió…,0.1779
540,Jorgejarque,BeautyworksBcn,"RT @BeautyworksBcn: ▶️ Sculptra #BeautyWorksClinic , hoy os mostramos un tratamiento indicado para la corrección de los signos de envejecim…",True,"Segovia, España",Sculptra BeautyWorksClinic  hoy os mostramos un tratamiento indicado para la corrección de los signos de envejecim…,0.0
541,EnvejecimientoG,ENCAGE CM,"RT @ENCAGE_CM: Mañana 11/12/2019, estaremos en la presentación del libro ""Envejecimiento de la población y cambio climático. Vulnerabilidad…",True,"Distrito Federal, México",Mañana 11122019 estaremos en la presentación del libro Envejecimiento de la población y cambio climático Vulnerabilidad…,0.0
542,EnvejecimientoG,QaspResearch,"RT @QaspResearch: Mañana 11/12/2019, estaremos en la presentación del libro ""Envejecimiento de la población y cambio climático. Vulnerabili…",True,"Distrito Federal, México",Mañana 11122019 estaremos en la presentación del libro Envejecimiento de la población y cambio climático Vulnerabili…,0.0
543,TaheOficial,,¿Necesitas ideas de #regalo para estas fiestas? Nuestro favorito es el Pack Intense crema hidratante + ácido ferúlico + neceser. Dos productos perfectos para mejorar la piel y prevenir el envejecimiento prematuro ¡hidratación intensa! Busca el tuyo en Centros #Tahe concertados 😍 https://t.co/IV0eGXDqH3,False,Murcia - España,¿Necesitas ideas de regalo para estas fiestas Nuestro favorito es el Pack Intense crema hidratante  ácido ferúlico  neceser Dos productos perfectos para mejorar la piel y prevenir el envejecimiento prematuro ¡hidratación intensa Busca el tuyo en Centros Tahe concertados,0.9435
544,Informedios,,⚡️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/wedNgAp5iz,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
545,ElIlustrativo,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/b9pTey12Yb",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
546,JhefersonGuerr1,"radionica, DiegoMaoB, LauraUbate, samuelescobarde, Elfanfatal","@radionica @DiegoMaoB @LauraUbate @samuelescobarde @Elfanfatal Buenos #DiasDeRadio ahora que hablan de longevidad, en la parte del país que he conocido más personas con más años de la vida es en la costa 🏝️, y bien no sé aún si está mal mi estadística, un abrazo enorme radionicos en estas mañanas navideñas 🎅",False,"Bogotá, D.C., Colombia",Buenos DiasDeRadio ahora que hablan de longevidad en la parte del país que he conocido más personas con más años de la vida es en la costa  y bien no sé aún si está mal mi estadística un abrazo enorme radionicos en estas mañanas navideñas,0.743
547,LaRedRevela,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/CI5hfvGCI2",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
548,JDImmigration,,Inmigración para frenar el envejecimiento https://t.co/Vbp2nTLNu4 https://t.co/OJUgj4RGmP,False,Madrid,Inmigración para frenar el envejecimiento,0.0
549,CosmeticsKary,,#style #girl #pretty Producto de Importación 50 Pzas Mascarillas de Labios de Colageno Gel Anti-envejecimiento antiarrugas https://t.co/hWurUbYbp2 https://t.co/Y3UHe8hOhC,False,,style girl pretty Producto de Importación 50 Pzas Mascarillas de Labios de Colageno Gel Antienvejecimiento antiarrugas,0.4939
550,AndraEgunkaria,,12-14 DICIEMBRE | SANTANDER | Jornadas: ‘Mujer  y  Envejecimiento’ https://t.co/E7bGIeYR3M https://t.co/YvDRAYP90d,False,Euskal Herria,1214 DICIEMBRE  SANTANDER  Jornadas ‘Mujer  y  Envejecimiento’,0.0
551,adaceclm,adaceclm,Fomento del envejecimiento activo e información ℹ️ sobre el #ictus y sus factores de riesgo centran la charla 🗣️ impartida desde @adaceclm a usuarios del Centro de Día de #Yeles. #dañocerebral #sensibilización #adaceclm https://t.co/hVmVRwvKtO,False,Toledo. Castilla La Mancha.,Fomento del envejecimiento activo e información ℹ sobre el ictus y sus factores de riesgo centran la charla  impartida desde  a usuarios del Centro de Día de Yeles dañocerebral sensibilización adaceclm,0.1531
552,CRE Segovia,"CruzRojaEsp, ifrc, CruzRojaCeuta, CRAlicante, cruzvermella, CruzRojaMadrid, CruzRojaVLC, CruzRojaCordoba, CRE Segovia",RT @CruzRojaEsp: @ifrc @CruzRojaCeuta @CRAlicante @cruzvermella @CruzRojaMadrid @CruzRojaVLC @CruzRojaCordoba @CRE_Segovia Rubén es el emba…,True,Segovia,Rubén es el emba…,0.0
553,ElIlustrativo,,🔥 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/2L8VR347ip,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
554,muertehorrible,HumanBean Dahl,"@HumanBean_Dahl Por partes: ni siquiera tenía cuerpo humano, tenía la pinta que tú te imaginabas que tenía y cada uno lo veía de una manera (o sea no estaba sujeto a las leyes del envejecimiento) y los fantasmas funcionaban como llaves a otros planos de conocimiento.",False,Creo que Madrid.,Por partes ni siquiera tenía cuerpo humano tenía la pinta que tú te imaginabas que tenía y cada uno lo veía de una manera o sea no estaba sujeto a las leyes del envejecimiento y los fantasmas funcionaban como llaves a otros planos de conocimiento,0.4019
555,DebesLeerlo,,🔥 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/A8ucpNbZ0o,False,"Madrid, Comunidad de Madrid",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
556,GrandesAmigos  ,Reale Seguros,"¿Quieres tus #CalcetinesAmigos, las Pulseras de la Amistad o las camisetas de #OrgulloDeArrugas y ayudar a que las #personasmayores no se sientan solas? Ven hoy hasta las 17h 📢SOLO ESTAMOS HOY MARTES📢 al #MercadilloReale de @Reale_Seguros
📍C/Principe de Vergara 125 Madrid https://t.co/R0yqcwu92O",False,Madrid · Galicia · Euskadi,"¿Quieres tus CalcetinesAmigos las Pulseras de la Amistad o las camisetas de OrgulloDeArrugas y ayudar a que las personasmayores no se sientan solas Ven hoy hasta las 17h SOLO ESTAMOS HOY MARTES al MercadilloReale de 
CPrincipe de Vergara 125 Madrid",0.7677
557,Hiperenlazados,,🔥 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/FCpJ3A6Vhw,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
558,mariaadrianari3,"mujerconciencia, MartaBueno86G","RT @mujerconciencia: .@MartaBueno86G : ""Envejecer no es igual para hombres y para mujeres. Podemos enfocar esta etapa vital desde una visió…",True,"Quilpue, chile",Envejecer no es igual para hombres y para mujeres Podemos enfocar esta etapa vital desde una visió…,0.1779
559,Aitor17458084,CCHS CSIC,"RT @CCHS_CSIC: Mañana, presentación del libro ""Envejecimiento de la población y cambio climático. Vulnerabilidad y resiliencia desde la Ger…",True,,Mañana presentación del libro Envejecimiento de la población y cambio climático Vulnerabilidad y resiliencia desde la Ger…,-0.2263
560,Aitor17458084,"FPilares, Imserso",RT @FPilares: Manuel Martínez Domene. Director General del @Imserso: “tenemos que empezar a hacer un reconocimiento claro y expreso en el á…,True,,Manuel Martínez Domene Director General del  “tenemos que empezar a hacer un reconocimiento claro y expreso en el á…,0.3818
561,CLICMODO,,⚡️ ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/nCUhiRtY8r,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
562,murcia com,,"Carcedo apuesta en Bruselas por atender el envejecimiento interviniendo tanto en las personas mayores como sobre los más jóvenes
https://t.co/OiLWeNStb6
#salud",False,Murcia (España),"Carcedo apuesta en Bruselas por atender el envejecimiento interviniendo tanto en las personas mayores como sobre los más jóvenes

salud",0.0
563,CaAlbita,JoseVOrdonez,"RT @JoseVOrdonez: En este Centro, 35 adultos mayores realizan actividades recreativas, educativas, manuales y más, encaminadas a garantizar…",True,,En este Centro 35 adultos mayores realizan actividades recreativas educativas manuales y más encaminadas a garantizar…,0.0
564,laicos2020,evaenlaradio,"RT @evaenlaradio: Los #CuidadosPaliativos y la salud mental en el #Envejecimiento, objetivos del #Congreso que se celebra en el #Vaticano.…",True,"Madrid, Spain",Los CuidadosPaliativos y la salud mental en el Envejecimiento objetivos del Congreso que se celebra en el Vaticano…,0.0
565,TuitSugerido,,📌 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/5vlSLsYqtW,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
566,AESTE oficial,ILUNION,"David Villaverde es nombrado nuevo director de Servicios de Proximidad de @ILUNION Sociosanitario, con el objetivo de potenciar el servicio en un entorno con profundas transformaciones sociales y tecnológicas.
¡Enhorabuena!👏 

#PersonasMayores #AESTEasociados https://t.co/EK8qRJRvv3",False,España,"David Villaverde es nombrado nuevo director de Servicios de Proximidad de  Sociosanitario con el objetivo de potenciar el servicio en un entorno con profundas transformaciones sociales y tecnológicas
¡Enhorabuena 

PersonasMayores AESTEasociados",0.5994
567,EnvejecerCSIC,CCHS CSIC,"RT @CCHS_CSIC: Mañana, presentación del libro ""Envejecimiento de la población y cambio climático. Vulnerabilidad y resiliencia desde la Ger…",True,España,Mañana presentación del libro Envejecimiento de la población y cambio climático Vulnerabilidad y resiliencia desde la Ger…,-0.2263
568,CCHS CSIC,,"Mañana, presentación del libro ""Envejecimiento de la población y cambio climático. Vulnerabilidad y resiliencia desde la Gerontología Ambiental"" https://t.co/ZcMQMNQUxw https://t.co/jbxVnZ3gOa",False,"calle Albasanz 26-28, Madrid",Mañana presentación del libro Envejecimiento de la población y cambio climático Vulnerabilidad y resiliencia desde la Gerontología Ambiental,-0.2263
569,FPilares,Imserso,"Manuel Martínez Domene. Director General del @Imserso: “tenemos que empezar a hacer un reconocimiento claro y expreso en el ámbito de los derechos de las #personasMayores. Hacer visibles las políticas, y conseguir un pacto de estado”. #JornadaDDHH  #DiaDeLosDerechosHumanos https://t.co/XwXhLWJKhh",False,"Madrid, España",Manuel Martínez Domene Director General del  “tenemos que empezar a hacer un reconocimiento claro y expreso en el ámbito de los derechos de las personasMayores Hacer visibles las políticas y conseguir un pacto de estado” JornadaDDHH  DiaDeLosDerechosHumanos,0.3818
570,prensaCEE,evaenlaradio,"RT @evaenlaradio: Los #CuidadosPaliativos y la salud mental en el #Envejecimiento, objetivos del #Congreso que se celebra en el #Vaticano.…",True,"Calle Añastro, 1, 28033 Madrid",Los CuidadosPaliativos y la salud mental en el Envejecimiento objetivos del Congreso que se celebra en el Vaticano…,0.0
571,agalanmercant,inmaArboleda,"RT @inmaArboleda: Reto demográfico, previsión de envejecimiento poblacional,  cronificación (para 2018 algo más del 55 % de los mayores de…",True,"Cádiz, España",Reto demográfico previsión de envejecimiento poblacional  cronificación para 2018 algo más del 55  de los mayores de…,0.6705
572,beautymarket es,"QuantumSpain, beautymarket es",▶ El tratamiento ¡perfecto! para la belleza Quantum​ presenta Trilift. Unión de tres tecnologías que actúan al instante para ganar la batalla contra el envejecimiento @QuantumSpain https://t.co/kHmlEGZLof vía @beautymarket_es,False,Spain,El tratamiento ¡perfecto para la belleza Quantum​ presenta Trilift Unión de tres tecnologías que actúan al instante para ganar la batalla contra el envejecimiento   vía,0.8658
573,PenelopeCV,"FPilares, UNED",RT @FPilares: Rafael de Lorenzo. Profesor Titular Facultad de Derecho de la @UNED: “Creemos que igual que hay sectores muy fuertes como la…,True,,Rafael de Lorenzo Profesor Titular Facultad de Derecho de la  “Creemos que igual que hay sectores muy fuertes como la…,0.5563
574,AreaUnoArrixaca,Murciasalud,"RT @Murciasalud: 📌La Consejería de #Salud ofrece información sobre #Envejecimiento Activo y Saludable

📻Cada jueves en el programa de radio…",True,,"La Consejería de Salud ofrece información sobre Envejecimiento Activo y Saludable

Cada jueves en el programa de radio…",0.6597
575,govilini,"mujerconciencia, MartaBueno86G","RT @mujerconciencia: .@MartaBueno86G : ""Envejecer no es igual para hombres y para mujeres. Podemos enfocar esta etapa vital desde una visió…",True,Irlanda,Envejecer no es igual para hombres y para mujeres Podemos enfocar esta etapa vital desde una visió…,0.1779
576,RadioCienciaes,,"El envejecimiento no es ninguna enfermedad., de Cierta Ciencia - https://t.co/9V7tmtceul https://t.co/gcwGXHiAoR",False,,El envejecimiento no es ninguna enfermedad de Cierta Ciencia,-0.2057
577,AreaEditorial,,⚡️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/qa5oBCTSia,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
578,OAC MS,,"🔧Documento técnico ""#Envejecimiento y #VIH"" 
👉https://t.co/mnM07LcTCK https://t.co/4bTGk9gmTb",False,Avenida del Mediterráneo 62,Documento técnico Envejecimiento y VIH,0.0
579,DerechosMayores,,"Las #personasmayores también tienen derechos, esto hay que recordarlo en el #DiaDeLosDerechosHumanos #porunbuentrato #DerechosHumanos # https://t.co/j1ahFSk7ZY",False,Chile,Las personasmayores también tienen derechos esto hay que recordarlo en el DiaDeLosDerechosHumanos porunbuentrato DerechosHumanos,0.0
580,Arenariacoord,"CSIC, CSICdivulga","Seguimoooosss!!! Longevidad, envejecimiento saludable, ejercicio, hábitos de vida, vivir en sociedad, relacionarse... Podemos hacer algo para que nuestro envejecimiento se produzca mejor??? 🤔🤔 @csic @csicdivulga https://t.co/cZ33nkkltq",False,Padrón - A Coruña,Seguimoooosss Longevidad envejecimiento saludable ejercicio hábitos de vida vivir en sociedad relacionarse Podemos hacer algo para que nuestro envejecimiento se produzca mejor   divulga,0.6808
581,suleima13042730,tusgrafos1,"RT @tusgrafos1: Es renovarse o morir....

El águila real es el ave que posee mayor longevidad dentro de su especie, llega a vivir hasta 70…",True,,"Es renovarse o morir

El águila real es el ave que posee mayor longevidad dentro de su especie llega a vivir hasta 70…",-0.34
582,miri bobadilla,"mujerconciencia, MartaBueno86G","RT @mujerconciencia: .@MartaBueno86G : ""Envejecer no es igual para hombres y para mujeres. Podemos enfocar esta etapa vital desde una visió…",True,,Envejecer no es igual para hombres y para mujeres Podemos enfocar esta etapa vital desde una visió…,0.1779
583,jorgec80,tusgrafos1,"RT @tusgrafos1: Es renovarse o morir....

El águila real es el ave que posee mayor longevidad dentro de su especie, llega a vivir hasta 70…",True,,"Es renovarse o morir

El águila real es el ave que posee mayor longevidad dentro de su especie llega a vivir hasta 70…",-0.34
584,ArchiMridaBadaj,evaenlaradio,"RT @evaenlaradio: Los #CuidadosPaliativos y la salud mental en el #Envejecimiento, objetivos del #Congreso que se celebra en el #Vaticano.…",True,España,Los CuidadosPaliativos y la salud mental en el Envejecimiento objetivos del Congreso que se celebra en el Vaticano…,0.0
585,TecNovedosos,,"📌 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/0BvKJbqZlL",False,España,¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
586,genotipado,,☀️ ¿Cuál es el secreto de la longevidad de las tortugas?... https://t.co/04Wpmaq3Bw,False,"Barcelona, Madrid, Galicia",¿Cuál es el secreto de la longevidad de las tortugas,0.0
587,Area2Cartagena,Murciasalud,"RT @Murciasalud: 📌La Consejería de #Salud ofrece información sobre #Envejecimiento Activo y Saludable

📻Cada jueves en el programa de radio…",True,Cartagena,"La Consejería de Salud ofrece información sobre Envejecimiento Activo y Saludable

Cada jueves en el programa de radio…",0.6597
588,japonmatari,,"¿Qué papel juega la felicidad en la perdurabilidad de las empresas familiares?

#empresafamiliar
https://t.co/Iw0DaYJmd5",False,"Sevilla, Andalucía","¿Qué papel juega la felicidad en la perdurabilidad de las empresas familiares

empresafamiliar",0.7184
589,marticanegrita,LaPublicacion,RT @LaPublicacion: ⚡️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/HcFnByOqi6,True,,Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
590,LaPublicacion,,⚡️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/HcFnByOqi6,False,"Madrid, Comunidad de Madrid",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
591,292ysumando,inmaArboleda,"RT @inmaArboleda: Reto demográfico, previsión de envejecimiento poblacional,  cronificación (para 2018 algo más del 55 % de los mayores de…",True,"Comunidad de Madrid, España",Reto demográfico previsión de envejecimiento poblacional  cronificación para 2018 algo más del 55  de los mayores de…,0.6705
592,Lecturas24H,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/zbbppuN425",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
593,QaspResearch,"AmbienteVejez, EnvejecimientoG, ENCAGE CM, Gloriafm1, vrrodriguez","Mañana 11/12/2019, estaremos en la presentación del libro ""Envejecimiento de la población y cambio climático. Vulnerabilidad y resiliencia desde la Gerontología Ambiental"" https://t.co/oBcT8LWN6x #COP25Madrid @AmbienteVejez @EnvejecimientoG @ENCAGE_CM @Gloriafm1 @vrrodriguez",False,,Mañana 11122019 estaremos en la presentación del libro Envejecimiento de la población y cambio climático Vulnerabilidad y resiliencia desde la Gerontología Ambiental  COP25Madrid,-0.2263
594,infoen280,,¿Cuándo empieza el envejecimiento? Un estudio revela la edad precisa - https://t.co/hElSLtwY7S https://t.co/kVE2ODDchn,False,Republica Argentina,¿Cuándo empieza el envejecimiento Un estudio revela la edad precisa,0.0
595,inmaArboleda,,"Reto demográfico, previsión de envejecimiento poblacional,  cronificación (para 2018 algo más del 55 % de los mayores de 65 años tendrán una patología de larga duración ) y déficit de cotización los últimos 10 años de vida laboral. 
#PlanMayoresAndalucia
#fisiogeriatria",False,Málaga,"Reto demográfico previsión de envejecimiento poblacional  cronificación para 2018 algo más del 55  de los mayores de 65 años tendrán una patología de larga duración  y déficit de cotización los últimos 10 años de vida laboral 
PlanMayoresAndalucia
fisiogeriatria",-0.34
596,ENCAGE CM,"AmbienteVejez, EnvejecimientoG, QaspResearch","Mañana 11/12/2019, estaremos en la presentación del libro ""Envejecimiento de la población y cambio climático. Vulnerabilidad y resiliencia desde la Gerontología Ambiental"" https://t.co/qfw2oZKECM #COP25Madrid @AmbienteVejez @EnvejecimientoG @QaspResearch",False,"Madrid, Comunidad de Madrid",Mañana 11122019 estaremos en la presentación del libro Envejecimiento de la población y cambio climático Vulnerabilidad y resiliencia desde la Gerontología Ambiental  COP25Madrid,-0.2263
597,Murciasalud,cope murcia,"📌La Consejería de #Salud ofrece información sobre #Envejecimiento Activo y Saludable

📻Cada jueves en el programa de radio Mayores Activos y Saludables de @cope_murcia

✅Puedes escuchar el programa sobre #Sexualidad en las personas mayores aquí 👇

https://t.co/K7MPir7SqG https://t.co/DFBGCP2Kjx",False,Murcia (España),"La Consejería de Salud ofrece información sobre Envejecimiento Activo y Saludable

Cada jueves en el programa de radio Mayores Activos y Saludables de 

Puedes escuchar el programa sobre Sexualidad en las personas mayores aquí",0.8689
598,FPilares,"UNED, FPilares, ONCE oficial","Rafael de Lorenzo. Profesor Titular Facultad de Derecho de la @UNED: “Creemos que igual que hay sectores muy fuertes como la discapacidad, echamos de menos que eso no ocurra con las #personasMayores”
#JornadaDDHH  #DiaDeLosDerechosHumanos
Organza: #SUPO @FPilares en @ONCE_oficial https://t.co/1LzIimBrSd",False,"Madrid, España","Rafael de Lorenzo Profesor Titular Facultad de Derecho de la  “Creemos que igual que hay sectores muy fuertes como la discapacidad echamos de menos que eso no ocurra con las personasMayores”
JornadaDDHH  DiaDeLosDerechosHumanos
Organza SUPO  en",0.6549
599,MartaBueno86G,"mujerconciencia, MartaBueno86G","RT @mujerconciencia: .@MartaBueno86G : ""Envejecer no es igual para hombres y para mujeres. Podemos enfocar esta etapa vital desde una visió…",True,Salamanca ,Envejecer no es igual para hombres y para mujeres Podemos enfocar esta etapa vital desde una visió…,0.1779
600,InfoReportes,,⚡️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/WAydXwtjHt,False,"Madrid, Comunidad de Madrid",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
601,conferenciacs,universitatURV,Investigadores de la @universitatURV demuestran que una dieta saludable ralentiza el envejecimiento celular. https://t.co/ajKZjucMlk https://t.co/sOJNJgAQWw,False,,Investigadores de la  demuestran que una dieta saludable ralentiza el envejecimiento celular,0.4019
602,InFreakWorld,,🍁 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/W8zlBqMVWd,False,Alfa Centauri,El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
603,BIOVAL es,"LongevityWF, mcollado CHUS, genotipia","RT @LongevityWF: Entrevista a @mcollado_CHUS en @genotipia con motivo de su participación en #Longevity19: ""Estamos empezando a ver resulta…",True,Spain,Entrevista a  en  con motivo de su participación en Longevity19 Estamos empezando a ver resulta…,0.0
604,Mimarciel,"Consalud es, CIBER OBN",RT @Consalud_es: #Pacientes | Una dieta saludable ralentiza el envejecimiento de nuestras células cc @CIBER_OBN https://t.co/uwGxBTQJOj htt…,True,,Pacientes  Una dieta saludable ralentiza el envejecimiento de nuestras células cc   htt…,0.4019
605,NotaVeraz,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/oc3BgMGDF0",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
606,AgendaOnline,,⚡️ Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/ZFzvsqSYfn,False,"Madrid, Comunidad de Madrid",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
607,AgendaOnline,,"📌 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/56CmLZmCE3",False,"Madrid, Comunidad de Madrid",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
608,OlavarriaRamos,"Jubilares, Accem ong, Coceder","RT @Jubilares: Acto de Presentación Estudio Diagnóstico: Población Mayor en el Medio Rural de Guadalajara.
Por @Accem_ong 

Con @Coceder @S…",True,"Madrid, España","Acto de Presentación Estudio Diagnóstico Población Mayor en el Medio Rural de Guadalajara
Por  

Con  …",0.0
609,Difusion365,,"📌 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/uFdl0zT31y",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
610,PagliaAbp,evaenlaradio,"RT @evaenlaradio: Los #CuidadosPaliativos y la salud mental en el #Envejecimiento, objetivos del #Congreso que se celebra en el #Vaticano.…",True,Vatican City,Los CuidadosPaliativos y la salud mental en el Envejecimiento objetivos del Congreso que se celebra en el Vaticano…,0.0
611,pacoramon,"mujerconciencia, MartaBueno86G","RT @mujerconciencia: .@MartaBueno86G : ""Envejecer no es igual para hombres y para mujeres. Podemos enfocar esta etapa vital desde una visió…",True,"Zaragoza, España",Envejecer no es igual para hombres y para mujeres Podemos enfocar esta etapa vital desde una visió…,0.1779
612,evaenlaradio,"HolySeePress, PagliaAbp, PontAcadLife, QatarFoundation","Los #CuidadosPaliativos y la salud mental en el #Envejecimiento, objetivos del #Congreso que se celebra en el #Vaticano.
Presentación en @HolySeePress con @PagliaAbp de la 
@PontAcadLife junto a la @QatarFoundation https://t.co/nyuRghrbU7",False,ROMA,"Los CuidadosPaliativos y la salud mental en el Envejecimiento objetivos del Congreso que se celebra en el Vaticano
Presentación en  con  de la 
 junto a la",0.0
613,ApunteIndicado,,⚡️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/0rtQLqlUo9,False,"Sevilla, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
614,Area6VegaMedia,Murciasalud,"RT @Murciasalud: 📢#Salud ofrece información sobre #Envejecimiento Activo y Saludable

✅cada jueves en el programa de radio 📻 Mayores Activo…",True,"Murcia, España","Salud ofrece información sobre Envejecimiento Activo y Saludable

cada jueves en el programa de radio  Mayores Activo…",0.6597
615,rafel coll,arnauportatil,"RT @arnauportatil: Ayurveda, la ciencia de la longevidad. https://t.co/U32Je58Pjp",True,,Ayurveda la ciencia de la longevidad,0.0
